#Position	OddsRatio	P-value
274	0.0	1.0
275	0.0	1.0
276	0.0	1.0
277	0.0	1.0
278	0.0	1.0
279	0.0	1.0
280	0.0	1.0
281	0.0	1.0
282	0.0	1.0
283	0.0	1.0
284	0.0	1.0
285	0.0	1.0
286	0.0	1.0
287	0.0	1.0
288	0.0	1.0
289	0.0	1.0
290	0.0	1.0
291	0.0	1.0
292	0.0	1.0
293	0.0	1.0
294	1.6992481203	0.47260746084
295	1.6992481203	0.47260746084
296	1.6992481203	0.47260746084
297	1.6992481203	0.47260746084
298	1.6992481203	0.47260746084
299	1.6992481203	0.47260746084
300	1.6992481203	0.47260746084
301	1.6992481203	0.47260746084
302	1.6992481203	0.47260746084
303	1.6992481203	0.47260746084
304	1.6992481203	0.47260746084
305	1.6992481203	0.47260746084
306	1.6992481203	0.47260746084
307	1.6992481203	0.47260746084
308	1.6992481203	0.47260746084
309	0.0	1.0
310	0.0	1.0
311	0.0	1.0
312	0.0	1.0
313	0.0	1.0
314	0.0	1.0
315	0.0	1.0
316	0.0	1.0
317	0.0	1.0
318	0.0	1.0
319	0.0	1.0
320	0.0	1.0
321	0.0	1.0
322	0.0	1.0
323	0.0	1.0
324	0.0	1.0
325	0.0	1.0
326	0.0	1.0
327	0.0	1.0
328	0.0	1.0
329	0.0	1.0
330	0.0	1.0
331	0.0	1.0
332	0.0	1.0
333	0.0	1.0
334	0.0	1.0
335	0.0	1.0
336	0.0	1.0
337	0.0	1.0
338	0.0	1.0
339	0.0	1.0
340	0.0	1.0
341	0.0	1.0
342	0.0	1.0
343	0.0	1.0
344	0.0	1.0
345	0.0	1.0
346	0.0	1.0
347	0.0	1.0
348	0.0	1.0
349	0.0	1.0
350	0.0	1.0
351	0.0	1.0
352	0.0	1.0
353	0.0	1.0
354	0.0	1.0
355	0.0	1.0
356	0.0	1.0
357	0.0	1.0
358	0.0	1.0
359	0.0	1.0
360	0.0	1.0
361	0.0	1.0
362	0.0	1.0
363	0.0	1.0
364	0.0	1.0
365	0.0	1.0
366	0.0	1.0
367	1.6992481203	0.47260746084
368	1.6992481203	0.47260746084
369	1.6992481203	0.47260746084
370	1.6992481203	0.47260746084
371	1.6992481203	0.47260746084
372	1.6992481203	0.47260746084
373	1.6992481203	0.47260746084
374	1.6992481203	0.47260746084
375	1.6992481203	0.47260746084
376	1.6992481203	0.47260746084
377	1.6992481203	0.47260746084
378	1.6992481203	0.47260746084
379	1.6992481203	0.47260746084
380	1.6992481203	0.47260746084
381	1.6992481203	0.47260746084
382	0.0	1.0
383	0.0	1.0
384	0.0	1.0
385	0.0	1.0
386	0.0	1.0
387	0.0	1.0
388	1.6992481203	0.47260746084
389	1.6992481203	0.47260746084
390	1.6992481203	0.47260746084
391	1.6992481203	0.47260746084
392	1.6992481203	0.47260746084
393	1.6992481203	0.47260746084
394	1.6992481203	0.47260746084
395	1.6992481203	0.47260746084
396	1.6992481203	0.47260746084
397	1.6992481203	0.47260746084
398	1.6992481203	0.47260746084
399	1.6992481203	0.47260746084
400	1.6992481203	0.47260746084
401	1.6992481203	0.47260746084
402	1.6992481203	0.47260746084
403	0.0	1.0
404	0.0	1.0
405	0.0	1.0
406	0.0	1.0
407	0.0	1.0
408	0.0	1.0
409	0.0	1.0
410	0.0	1.0
411	0.0	1.0
412	0.0	1.0
413	0.0	1.0
414	0.0	1.0
415	1.6992481203	0.47260746084
416	1.6992481203	0.47260746084
417	1.6992481203	0.47260746084
418	1.6992481203	0.47260746084
419	1.6992481203	0.47260746084
420	1.6992481203	0.47260746084
421	1.6992481203	0.47260746084
422	1.6992481203	0.47260746084
423	1.6992481203	0.47260746084
424	1.6992481203	0.47260746084
425	1.6992481203	0.47260746084
426	1.6992481203	0.47260746084
427	1.6992481203	0.47260746084
428	1.6992481203	0.47260746084
429	1.6992481203	0.47260746084
430	0.0	1.0
431	0.0	1.0
432	0.0	1.0
433	0.0	1.0
434	0.0	1.0
435	0.0	1.0
436	0.0	1.0
437	0.0	1.0
438	0.0	1.0
439	0.0	1.0
440	0.0	1.0
441	0.0	1.0
442	0.0	1.0
443	0.0	1.0
444	0.0	1.0
445	0.0	1.0
446	0.0	1.0
