# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	3	14	0.00192259011501	0.0127720166735
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	3	14	0.00192259011501	0.0127720166735
R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	2	4	0.00197326573394	0.0127720166735
R-HSA-192823	Viral mRNA Translation	6	69	0.00164115673132	0.0127720166735
R-HSA-170984	ARMS-mediated activation	2	4	0.00197326573394	0.0127720166735
R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	2	4	0.00197326573394	0.0127720166735
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	3	14	0.00192259011501	0.0127720166735
R-HSA-72764	Eukaryotic Translation Termination	6	72	0.00204418700391	0.0130872407098
R-HSA-2408557	Selenocysteine synthesis	6	73	0.00219387795835	0.0138945604029
R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	3	15	0.00237091467958	0.0143965850131
R-HSA-110320	Translesion Synthesis by POLH	3	15	0.00237091467958	0.0143965850131
R-HSA-9665348	Signaling by ERBB2 ECD mutants	3	15	0.00237091467958	0.0143965850131
R-HSA-912446	Meiotic recombination	5	51	0.00236592661813	0.0143965850131
R-HSA-202424	Downstream TCR signaling	6	75	0.00251791618684	0.0151331901433
R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	3	17	0.00344879568549	0.0203134065875
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	3	17	0.00344879568549	0.0203134065875
R-HSA-72689	Formation of a pool of free 40S subunits	6	81	0.00370740229879	0.0214084309215
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	6	81	0.00370740229879	0.0214084309215
R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	3	19	0.00478362685164	0.0270075124398
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	3	19	0.00478362685164	0.0270075124398
R-HSA-629587	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	2	6	0.00481458201389	0.0270075124398
R-HSA-69473	G2/M DNA damage checkpoint	5	62	0.0055424507349	0.0307972026685
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	6	90	0.00621247539811	0.0341976449484
R-HSA-5675482	Regulation of necroptotic cell death	3	21	0.00639118242514	0.0342218768037
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	3	21	0.00639118242514	0.0342218768037
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	3	21	0.00639118242514	0.0342218768037
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	6	91	0.00655193788973	0.0347665893428
R-HSA-9664565	Signaling by ERBB2 KD Mutants	3	22	0.00730140229007	0.037723911832
R-HSA-5625740	RHO GTPases activate PKNs	3	22	0.00730140229007	0.037723911832
R-HSA-9013418	RHOBTB2 GTPase cycle	3	22	0.00730140229007	0.037723911832
R-HSA-8957275	Post-translational protein phosphorylation	6	95	0.00804552965828	0.0412071040759
R-HSA-2467813	Separation of Sister Chromatids	8	160	0.0093874193489	0.0472580341582
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	3	24	0.00934165965672	0.0472580341582
R-HSA-5693607	Processing of DNA double-strand break ends	5	71	0.00977267150883	0.0487805382941
