#Position	OddsRatio	P-value
96	0.0	0.614489049552
97	0.0	0.614489049552
98	0.0	0.614489049552
99	0.0	0.614489049552
100	0.0	0.614489049552
101	1.0637254902	1.0
102	1.0637254902	1.0
103	1.0637254902	1.0
104	1.0637254902	1.0
105	1.0637254902	1.0
106	1.0637254902	1.0
107	1.0637254902	1.0
108	1.0637254902	1.0
109	1.0637254902	1.0
110	1.0637254902	1.0
111	1.0637254902	1.0
112	1.0637254902	1.0
113	1.0637254902	1.0
114	1.0637254902	1.0
115	1.0637254902	1.0
116	1.0637254902	1.0
117	1.0637254902	1.0
118	1.0637254902	1.0
119	1.0637254902	1.0
120	2.36413043478	0.242685155121
121	2.36413043478	0.242685155121
122	2.36413043478	0.242685155121
123	2.36413043478	0.242685155121
124	2.36413043478	0.242685155121
125	2.36413043478	0.242685155121
126	1.0637254902	1.0
127	1.0637254902	1.0
128	1.0637254902	1.0
129	1.0637254902	1.0
130	1.0637254902	1.0
131	2.36413043478	0.242685155121
132	2.36413043478	0.242685155121
133	2.36413043478	0.242685155121
134	2.36413043478	0.242685155121
135	2.36413043478	0.242685155121
136	2.36413043478	0.242685155121
137	2.36413043478	0.242685155121
138	2.36413043478	0.242685155121
139	2.36413043478	0.242685155121
140	2.36413043478	0.242685155121
141	2.36413043478	0.242685155121
142	2.36413043478	0.242685155121
143	2.36413043478	0.242685155121
144	2.36413043478	0.242685155121
145	1.0637254902	1.0
146	1.0637254902	1.0
147	1.0637254902	1.0
148	1.0637254902	1.0
149	1.0637254902	1.0
150	1.0637254902	1.0
151	1.0637254902	1.0
152	1.0637254902	1.0
153	1.0637254902	1.0
154	1.0637254902	1.0
155	1.0637254902	1.0
156	0.0	0.614489049552
157	0.0	0.614489049552
158	0.0	0.614489049552
159	0.0	0.614489049552
160	0.0	0.614489049552
161	0.0	0.614489049552
162	0.0	0.614489049552
163	0.0	0.614489049552
164	0.0	0.614489049552
165	0.0	0.614489049552
166	0.0	0.614489049552
167	0.0	0.614489049552
168	0.0	0.614489049552
169	0.0	0.614489049552
170	0.0	0.614489049552
171	0.0	0.614489049552
172	0.0	0.614489049552
173	0.0	0.614489049552
174	0.0	0.614489049552
175	0.0	0.614489049552
176	0.0	0.614489049552
177	0.0	0.614489049552
178	0.0	0.614489049552
179	1.0637254902	1.0
180	1.0637254902	1.0
181	1.0637254902	1.0
182	2.36413043478	0.242685155121
183	2.36413043478	0.242685155121
184	2.36413043478	0.242685155121
185	2.36413043478	0.242685155121
186	2.36413043478	0.242685155121
187	2.36413043478	0.242685155121
188	2.36413043478	0.242685155121
189	2.36413043478	0.242685155121
190	3.96363636364	0.0618938128418
191	3.96363636364	0.0618938128418
192	3.96363636364	0.0618938128418
193	3.96363636364	0.0618938128418
194	3.96363636364	0.0618938128418
195	3.96363636364	0.0618938128418
196	3.96363636364	0.0618938128418
197	5.94557823129	0.0110289703659
198	5.94557823129	0.0110289703659
199	5.94557823129	0.0110289703659
200	5.94557823129	0.0110289703659
201	5.94557823129	0.0110289703659
202	5.94557823129	0.0110289703659
203	5.94557823129	0.0110289703659
204	3.96363636364	0.0618938128418
205	3.96363636364	0.0618938128418
206	3.96363636364	0.0618938128418
207	2.36413043478	0.242685155121
208	2.36413043478	0.242685155121
209	2.36413043478	0.242685155121
210	2.36413043478	0.242685155121
211	2.36413043478	0.242685155121
212	2.36413043478	0.242685155121
213	2.36413043478	0.242685155121
214	2.36413043478	0.242685155121
215	1.0637254902	1.0
216	1.0637254902	1.0
217	1.0637254902	1.0
218	1.0637254902	1.0
219	1.0637254902	1.0
220	1.0637254902	1.0
221	1.0637254902	1.0
222	0.0	0.614489049552
223	0.0	0.614489049552
224	0.0	0.614489049552
225	0.0	0.614489049552
226	0.0	0.614489049552
227	0.0	0.614489049552
228	0.0	0.614489049552
229	0.0	0.614489049552
230	0.0	0.614489049552
231	0.0	0.614489049552
232	0.0	0.614489049552
233	0.0	0.614489049552
234	0.0	0.614489049552
235	0.0	0.614489049552
236	0.0	0.614489049552
237	0.0	0.614489049552
