# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-9709570	Impaired BRCA2 binding to RAD51	2	34	0.00374041524071	0.00683249183969
R-HSA-176187	Activation of ATR in response to replication stress	2	36	0.00418655546866	0.00699461096593
R-HSA-9656223	Signaling by RAF1 mutants	2	36	0.00418655546866	0.00699461096593
R-HSA-5674135	MAP2K and MAPK activation	2	36	0.00418655546866	0.00699461096593
R-HSA-5696400	Dual Incision in GG-NER	2	36	0.00418655546866	0.00699461096593
R-HSA-5696395	Formation of Incision Complex in GG-NER	2	35	0.00396053217101	0.00699461096593
R-HSA-1433557	Signaling by SCF-KIT	2	35	0.00396053217101	0.00699461096593
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	2	36	0.00418655546866	0.00699461096593
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	2	39	0.00489975377498	0.00808754538762
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	2	40	0.00514909331762	0.00820262540133
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	2	40	0.00514909331762	0.00820262540133
R-HSA-9649948	Signaling downstream of RAS mutants	2	40	0.00514909331762	0.00820262540133
R-HSA-5685942	HDR through Homologous Recombination (HRR)	2	45	0.00648146807469	0.0102064497268
R-HSA-5658442	Regulation of RAS by GAPs	2	48	0.00734834760534	0.0114400411583
R-HSA-912446	Meiotic recombination	2	51	0.00826483270754	0.0127222705723
R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	2	57	0.01024344474	0.0155927992153
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	2	58	0.0105917540408	0.0157725032998
R-HSA-6782135	Dual incision in TC-NER	2	58	0.0105917540408	0.0157725032998
R-HSA-9768777	Regulation of NPAS4 gene transcription	1	4	0.0107743126744	0.0158718369505
R-HSA-69473	G2/M DNA damage checkpoint	2	62	0.0120369131835	0.0175431607036
R-HSA-8849473	PTK6 Expression	1	5	0.0134503992286	0.0191571058007
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	2	66	0.0135637902384	0.0191571058007
R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	1	5	0.0134503992286	0.0191571058007
R-HSA-5693607	Processing of DNA double-strand break ends	2	71	0.0155845812259	0.0217866084485
R-HSA-8951430	RUNX3 regulates WNT signaling	1	7	0.0187817045539	0.0257309352388
R-HSA-4411364	Binding of TCF/LEF:CTNNB1 to target gene promoters	1	7	0.0187817045539	0.0257309352388
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	2	84	0.0213986768335	0.0287927770012
R-HSA-9818749	Regulation of NFE2L2 gene expression	1	8	0.0214369580593	0.0287927770012
R-HSA-8951936	RUNX3 regulates p14-ARF	1	9	0.0240853018806	0.03203578988
R-HSA-5682910	LGI-ADAM interactions	1	11	0.0293613294817	0.0386779051826
R-HSA-5673001	RAF/MAP kinase cascade	2	108	0.034095452115	0.0444864470454
