# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0048490	anterograde synaptic vesicle transport	5	15	1.32029862303e-09	1.72959119617e-07
GO:0008089	anterograde axonal transport	5	20	6.72866864048e-09	4.40727795951e-07
GO:0034502	protein localization to chromosome	2	2	1.25517214316e-05	0.000548091835848
GO:0031175	neuron projection development	4	70	0.000109000612164	0.00326625692826
GO:1903232	melanosome assembly	2	5	0.000124666294972	0.00326625692826
GO:0043473	pigmentation	2	7	0.000260615293093	0.00569010056587
GO:0032438	melanosome organization	2	8	0.000346700702428	0.00648825600258
GO:0035646	endosome to melanosome transport	2	9	0.000444749520258	0.00728277339423
GO:0032402	melanosome transport	2	10	0.000554679362853	0.00807366628153
GO:0006298	mismatch repair	2	12	0.000809854635427	0.0106090957241
GO:0072657	protein localization to membrane	2	18	0.00185208341776	0.0220566297933
GO:0006284	base-excision repair	2	20	0.00228960058392	0.0249948063744
GO:0071230	cellular response to amino acid stimulus	2	26	0.00386371974405	0.0253073643235
GO:0048524	positive regulation of viral process	1	1	0.00359153562412	0.0253073643235
GO:0006260	DNA replication	2	23	0.00302819443228	0.0253073643235
GO:0060620	regulation of cholesterol import	1	1	0.00359153562412	0.0253073643235
GO:0052403	negative regulation by host of symbiont catalytic activity	1	1	0.00359153562412	0.0253073643235
GO:0006289	nucleotide-excision repair	2	26	0.00386371974405	0.0253073643235
GO:0007174	epidermal growth factor catabolic process	1	1	0.00359153562412	0.0253073643235
GO:0150116	regulation of cell-substrate junction organization	1	1	0.00359153562412	0.0253073643235
GO:0032008	positive regulation of TOR signaling	2	27	0.0041634127906	0.0259717655032
GO:0007040	lysosome organization	2	28	0.00447357237715	0.0266380900639
GO:0032418	lysosome localization	2	30	0.00512499199176	0.0279739146217
GO:0001558	regulation of cell growth	2	30	0.00512499199176	0.0279739146217
GO:0050942	positive regulation of pigment cell differentiation	1	2	0.00717051952672	0.0335477877857
GO:0006583	melanin biosynthetic process from tyrosine	1	2	0.00717051952672	0.0335477877857
GO:0071549	cellular response to dexamethasone stimulus	1	2	0.00717051952672	0.0335477877857
GO:0033364	mast cell secretory granule organization	1	2	0.00717051952672	0.0335477877857
GO:0035752	lysosomal lumen pH elevation	1	3	0.0107369943593	0.0360652887455
GO:0150032	positive regulation of protein localization to lysosome	1	3	0.0107369943593	0.0360652887455
GO:0000723	telomere maintenance	2	38	0.00813453805573	0.0360652887455
GO:0009637	response to blue light	1	3	0.0107369943593	0.0360652887455
GO:0060159	regulation of dopamine receptor signaling pathway	1	3	0.0107369943593	0.0360652887455
GO:0061724	lipophagy	1	3	0.0107369943593	0.0360652887455
GO:0099638	endosome to plasma membrane protein transport	1	3	0.0107369943593	0.0360652887455
GO:0006627	protein processing involved in protein targeting to mitochondrion	1	3	0.0107369943593	0.0360652887455
GO:0006572	tyrosine catabolic process	1	3	0.0107369943593	0.0360652887455
GO:0001919	regulation of receptor recycling	1	3	0.0107369943593	0.0360652887455
GO:0070370	cellular heat acclimation	1	3	0.0107369943593	0.0360652887455
GO:1904263	positive regulation of TORC1 signaling	2	45	0.0112765437992	0.0369306809425
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	1	4	0.0142910026328	0.0398323690405
GO:0046726	positive regulation by virus of viral protein levels in host cell	1	4	0.0142910026328	0.0398323690405
GO:0070434	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	1	4	0.0142910026328	0.0398323690405
GO:0022615	protein to membrane docking	1	4	0.0142910026328	0.0398323690405
GO:0030595	leukocyte chemotaxis	1	4	0.0142910026328	0.0398323690405
GO:1903542	negative regulation of exosomal secretion	1	4	0.0142910026328	0.0398323690405
GO:0042438	melanin biosynthetic process	1	4	0.0142910026328	0.0398323690405
GO:0014059	regulation of dopamine secretion	1	5	0.017832586717	0.0440767709421
GO:0090383	phagosome acidification	1	5	0.017832586717	0.0440767709421
GO:0048023	positive regulation of melanin biosynthetic process	1	5	0.017832586717	0.0440767709421
GO:0030318	melanocyte differentiation	1	5	0.017832586717	0.0440767709421
GO:2000001	regulation of DNA damage checkpoint	1	5	0.017832586717	0.0440767709421
GO:0007190	activation of adenylate cyclase activity	1	5	0.017832586717	0.0440767709421
GO:0008104	protein localization	2	60	0.0194939481654	0.047290874253
