17316	0.000000
25260	0.000000
61147	0.003531
21576	0.010504
11590	0.010846
22059	0.010846
7972	0.010910
52001	0.011489
8529	0.011694
54103	0.012373
54106	0.012373
41326	0.012623
61578	0.012657
21226	0.012693
46182	0.012693
16348	0.012781
61422	0.012805
26768	0.012933
49529	0.012933
16427	0.013199
12511	0.013231
42545	0.013231
15885	0.013302
14386	0.013320
54844	0.013373
49616	0.013382
11128	0.013393
24420	0.013410
27758	0.013459
125393	0.013744
33451	0.013745
7871	0.013761
46852	0.013786
61273	0.013806
7890	0.013834
61462	0.013865
60332	0.013890
58902	0.013921
20388	0.013926
37700	0.013948
13051	0.013986
60602	0.013992
61402	0.014052
16135	0.014082
14335	0.014140
61289	0.014140
46078	0.014155
11270	0.014161
15683	0.014161
27640	0.014213
34785	0.014213
7703	0.014324
7706	0.014324
9692	0.014334
10721	0.014466
60630	0.014474
57818	0.014481
31934	0.014562
36637	0.014648
42690	0.014662
61227	0.014682
9966	0.014703
57291	0.014705
7685	0.014724
54029	0.014732
10503	0.014741
14198	0.014823
17001	0.014865
27953	0.014933
8204	0.014944
9245	0.014944
51175	0.014971
9025	0.015026
13937	0.015074
61488	0.015087
137745	0.015112
11236	0.015131
49289	0.015177
14716	0.015212
13219	0.015225
28005	0.015240
55932	0.015391
15898	0.015413
38493	0.015446
12749	0.015458
60806	0.015498
50669	0.015502
37712	0.015750
45692	0.015758
61394	0.015760
45283	0.015817
30348	0.015818
53770	0.015835
34807	0.015846
12912	0.015930
51514	0.016034
26649	0.016065
44151	0.016226
32709	0.016297
58754	0.016317
8662	0.016317
9899	0.016329
31570	0.016387
16201	0.016399
61130	0.016481
38438	0.016511
25108	0.016558
60481	0.016660
46287	0.016666
60122	0.016739
33757	0.016761
44630	0.016765
55669	0.016769
14488	0.016771
17051	0.016774
61256	0.016776
46593	0.016783
11599	0.016814
46026	0.016814
60960	0.016846
51236	0.016854
8028	0.016854
61033	0.016867
61106	0.016867
9231	0.016893
40251	0.016897
60491	0.016905
21867	0.016953
7332	0.016958
54100	0.016997
11291	0.017009
35889	0.017044
14990	0.017053
61115	0.017060
60249	0.017066
60636	0.017074
10290	0.017088
13098	0.017088
7677	0.017088
138018	0.017128
61241	0.017128
17498	0.017129
16340	0.017168
59693	0.017213
42321	0.017224
46494	0.017226
26315	0.017282
60518	0.017285
56229	0.017288
8740	0.017303
45292	0.017322
49566	0.017331
16996	0.017366
43189	0.017366
44549	0.017366
57380	0.017390
53043	0.017410
60505	0.017412
7702	0.017413
9907	0.017413
17507	0.017437
60584	0.017439
19176	0.017441
34259	0.017443
20788	0.017447
22048	0.017479
23942	0.017480
61498	0.017516
8096	0.017524
42600	0.017525
27678	0.017536
33328	0.017538
11586	0.017539
60724	0.017539
61038	0.017539
13586	0.017561
60892	0.017575
9785	0.017587
23269	0.017587
24347	0.017593
11872	0.017597
13386	0.017614
35722	0.017614
46652	0.017616
46654	0.017616
58943	0.017617
13863	0.017632
61056	0.017634
14288	0.017644
34504	0.017656
138008	0.017660
53414	0.017660
19357	0.017682
60596	0.017685
27971	0.017686
9487	0.017710
44665	0.017716
60837	0.017717
53259	0.017720
16673	0.017736
9814	0.017736
13536	0.017750
31275	0.017755
61062	0.017755
14012	0.017776
16176	0.017778
8559	0.017786
60754	0.017802
60958	0.017803
14547	0.017804
61150	0.017809
10505	0.017814
61334	0.017814
61361	0.017814
61505	0.017814
25065	0.017821
84649	0.017823
14567	0.017825
53411	0.017847
61399	0.017850
125765	0.017854
137908	0.017854
63349	0.017854
61174	0.017865
7388	0.017865
60840	0.017866
9528	0.017875
27852	0.017879
53599	0.017885
10148	0.017887
55362	0.017897
39371	0.017898
60976	0.017900
42006	0.017918
35269	0.017922
60592	0.017922
61540	0.017922
49276	0.017923
60999	0.017923
61122	0.017923
36833	0.017924
50373	0.017924
60726	0.017925
48520	0.017933
14130	0.017957
27019	0.017974
15092	0.017977
61044	0.017978
46136	0.017980
11868	0.017986
8037	0.018005
125362	0.018007
61282	0.018008
49993	0.018011
55807	0.018012
60322	0.018012
48667	0.018014
7142	0.018019
61397	0.018022
14039	0.018036
61101	0.018043
7152	0.018048
36362	0.018048
27904	0.018051
16817	0.018053
22286	0.018053
48988	0.018061
27580	0.018071
137895	0.018094
45144	0.018096
61601	0.018098
61049	0.018098
46959	0.018105
55744	0.018110
8004	0.018119
54720	0.018123
55559	0.018123
27023	0.018124
47727	0.018145
60522	0.018145
27901	0.018147
8484	0.018149
11279	0.018164
20400	0.018164
