#Position	OddsRatio	P-value
97	1.3249712313	0.192652450187
98	1.31185270426	0.192692992478
99	1.32388805017	0.191645698925
100	1.33614627286	0.160260946391
101	1.29479166667	0.227397124635
102	1.25468678555	0.269600908889
103	1.29369158879	0.226432466401
104	1.30589622642	0.191272520118
105	1.2653156301	0.266897537207
106	1.22595490106	0.362659905887
107	1.23763066202	0.312230587286
108	1.22473867596	0.361515959054
109	1.2118466899	0.361923071525
110	1.2497625831	0.309230734519
111	1.2890776699	0.222961246879
112	1.24847177274	0.308139352927
113	1.26071169208	0.263460923324
114	1.22094691535	0.358267871724
115	1.25950372815	0.306076228845
116	1.27209876543	0.2604623797
117	1.23182926829	0.355996715172
118	1.19277108434	0.412460162009
119	1.20481927711	0.411009030753
120	1.19143239625	0.411526676669
121	1.17804551539	0.470621133309
122	1.21553011448	0.354439063002
123	1.20171727227	0.408274867088
124	1.16301942464	0.470629743761
125	1.17500931561	0.468514270329
126	1.13708885616	0.603719916996
127	1.10030321407	0.678147340153
128	1.11176470588	0.677259759535
129	1.09852941176	0.677466071181
130	1.08529411765	0.754165189742
131	1.07205882353	0.754534860429
132	1.08334365325	0.753531172681
133	1.11816109422	0.601557064758
134	1.15429459775	0.528807315031
135	1.16684127816	0.527711060193
136	1.17966370978	0.46145979146
137	1.19277108434	0.460118062664
138	1.20617300663	0.398875739969
139	1.21987951807	0.39732703478
140	1.26030277544	0.29041540187
141	1.21866777455	0.395892813969
142	1.17829775588	0.458214528835
143	1.21742785094	0.394487361435
144	1.176910299	0.457128857083
145	1.16182170543	0.521886008924
146	1.12284541724	0.594489723463
147	1.0850459708	0.748137840044
148	1.12110726644	0.667590368553
149	1.13445378151	0.591449452658
150	1.14812189936	0.590277371194
151	1.10927430653	0.666701876701
152	1.12280204197	0.665699734632
153	1.16078431373	0.517017470369
154	1.14509803922	0.587718800577
155	1.15941176471	0.515812171662
156	1.11976744186	0.663484181042
157	1.08132183908	0.744427763696
158	1.04403409091	0.913094124174
159	1.05724971231	0.827342191353
160	1.02062295548	1.0
161	1.05550699301	0.826813393807
162	1.01872659176	1.0
163	0.983048433048	1.0
164	0.948436179205	0.826064876782
165	0.914855072464	0.740372146201
166	0.946196660482	0.825246403161
167	0.958646616541	0.911667502275
168	0.943898207056	0.824419745712
169	0.910040045767	0.738164802117
170	0.877192982456	0.577950020408
171	0.888888888889	0.654650434465
172	0.874551971326	0.576069797743
173	0.886370241209	0.653170235773
174	0.898512299308	0.653695244521
175	0.865636840571	0.57290888571
176	0.877659574468	0.573849417014
177	0.845321637427	0.497174226035
178	0.875187293977	0.571846689496
179	0.842698295033	0.495047234771
180	0.854736842105	0.496353870883
181	0.822767857143	0.424385674313
182	0.852173913043	0.494021362444
183	0.837223493516	0.490690930999
184	0.805404589372	0.359117994036
185	0.790760869565	0.355593447377
186	0.802389705882	0.356433920521
187	0.787530637255	0.353087280568
188	0.756822316555	0.24625608863
189	0.742268041237	0.243166615219
190	0.753346668718	0.243534274016
191	0.73857516541	0.240647498503
192	0.723803662102	0.195939441755
193	0.734770384255	0.197313207883
194	0.777243589744	0.291610035332
195	0.777243589744	0.291610035332
196	0.777243589744	0.291610035332
197	0.734770384255	0.197313207883
198	0.694486749924	0.127491529461
199	0.734770384255	0.197313207883
200	0.734770384255	0.197313207883
201	0.777243589744	0.291610035332
202	0.777243589744	0.291610035332
203	0.777243589744	0.291610035332
204	0.777243589744	0.291610035332
205	0.734770384255	0.197313207883
206	0.734770384255	0.197313207883
207	0.734770384255	0.197313207883
208	0.694486749924	0.127491529461
209	0.734770384255	0.197313207883
210	0.734770384255	0.197313207883
211	0.734770384255	0.197313207883
212	0.734770384255	0.197313207883
213	0.777243589744	0.291610035332
214	0.777243589744	0.291610035332
215	0.777243589744	0.291610035332
216	0.777243589744	0.291610035332
217	0.822039473684	0.412163432887
218	0.869300911854	0.558076801677
219	0.869300911854	0.558076801677
220	0.822039473684	0.412163432887
221	0.822039473684	0.412163432887
222	0.869300911854	0.558076801677
223	0.919181408255	0.725296981833
224	0.869300911854	0.558076801677
225	0.919181408255	0.725296981833
226	0.869300911854	0.558076801677
227	0.869300911854	0.558076801677
228	0.869300911854	0.558076801677
229	0.822039473684	0.412163432887
230	0.822039473684	0.412163432887
231	0.869300911854	0.558076801677
232	0.869300911854	0.558076801677
233	0.822039473684	0.412163432887
234	0.822039473684	0.412163432887
235	0.869300911854	0.558076801677
236	0.869300911854	0.558076801677
237	0.869300911854	0.558076801677
238	0.869300911854	0.558076801677
239	0.869300911854	0.558076801677
240	0.869300911854	0.558076801677
241	0.869300911854	0.558076801677
242	0.919181408255	0.725296981833
243	0.919181408255	0.725296981833
244	0.869300911854	0.558076801677
245	0.822039473684	0.412163432887
246	0.822039473684	0.412163432887
247	0.777243589744	0.291610035332
248	0.734770384255	0.197313207883
249	0.734770384255	0.197313207883
250	0.734770384255	0.197313207883
251	0.777243589744	0.291610035332
252	0.822039473684	0.412163432887
253	0.777243589744	0.291610035332
254	0.777243589744	0.291610035332
255	0.822039473684	0.412163432887
256	0.822039473684	0.412163432887
257	0.822039473684	0.412163432887
258	0.777243589744	0.291610035332
259	0.777243589744	0.291610035332
260	0.777243589744	0.291610035332
261	0.777243589744	0.291610035332
262	0.777243589744	0.291610035332
263	0.777243589744	0.291610035332
264	0.777243589744	0.291610035332
265	0.822039473684	0.412163432887
266	0.777243589744	0.291610035332
267	0.734770384255	0.197313207883
268	0.734770384255	0.197313207883
269	0.734770384255	0.197313207883
270	0.734770384255	0.197313207883
271	0.777243589744	0.291610035332
272	0.777243589744	0.291610035332
273	0.777243589744	0.291610035332
274	0.822039473684	0.412163432887
275	0.869300911854	0.558076801677
276	0.919181408255	0.725296981833
277	0.919181408255	0.725296981833
278	0.971846044191	0.906761669272
279	0.971846044191	0.906761669272
280	0.971846044191	0.906761669272
281	0.919181408255	0.725296981833
282	0.869300911854	0.558076801677
283	0.919181408255	0.725296981833
284	0.971846044191	0.906761669272
285	0.971846044191	0.906761669272
286	1.02747252747	1.0
287	0.971846044191	0.906761669272
288	1.02747252747	1.0
289	0.971846044191	0.906761669272
290	0.971846044191	0.906761669272
291	0.971846044191	0.906761669272
292	0.971846044191	0.906761669272
293	0.971846044191	0.906761669272
294	0.971846044191	0.906761669272
295	1.02747252747	1.0
296	1.02747252747	1.0
297	0.971846044191	0.906761669272
298	0.971846044191	0.906761669272
299	1.02747252747	1.0
300	1.02747252747	1.0
301	1.08625235405	0.813556566745
302	1.14839209609	0.63713523553
303	1.14839209609	0.63713523553
304	1.08625235405	0.813556566745
305	1.08625235405	0.813556566745
306	1.02747252747	1.0
307	1.02747252747	1.0
308	0.971846044191	0.906761669272
309	0.956171107994	0.906469820288
310	0.973877980365	1.0
311	0.991584852735	1.0
312	0.975845410628	1.0
313	1.01412872841	1.0
314	1.03192046049	0.908015868378
315	0.994904891304	1.0
316	1.01205842391	1.0
317	1.02921195652	0.908820018643
318	1.01337792642	1.0
319	1.05190194421	0.908745728544
320	1.09162393162	0.73220266127
321	1.07508417508	0.819515825456
322	1.09242424242	0.733285649226
323	1.10976430976	0.651577062915
324	1.15083418454	0.571667229394
325	1.11028192371	0.652829922611
326	1.09395424837	0.735407941907
327	1.07809983897	0.821877176738
328	1.04081632653	0.910677455107
329	1.02615694165	0.911280781989
330	1.0119047619	1.0
331	0.998043052838	1.0
332	0.984555984556	1.0
333	0.971428571429	0.911836438441
334	1.00711111111	1.0
335	1.04389513109	0.911813219672
336	1.00891812865	1.0
337	1.02397660819	1.0
338	1.03903508772	0.912449345781
339	1.05409356725	0.826812187705
340	1.06915204678	0.826544147173
341	1.03353789068	0.913105999605
342	0.999303232999	1.0
343	0.986653824986	1.0
344	1.02156071776	1.0
345	1.00879120879	1.0
346	0.996336996337	1.0
347	1.01017501018	1.0
348	0.977332979852	1.0
349	1.01152506031	1.0
350	1.02519431788	0.914738042201
351	1.03886357545	0.914540474131
352	1.00523834468	1.0
353	1.03985171455	0.914817898755
354	1.00634057971	1.0
355	1.04081632653	0.915092193335
356	1.05416012559	0.831810361195
357	1.08994708995	0.749851732271
358	1.12680577849	0.596628531653
359	1.09058823529	0.750620660111
360	1.07790697674	0.751514764897
361	1.09121447028	0.751380999098
362	1.10452196382	0.67370033097
363	1.11782945736	0.60060477635
364	1.08222811671	0.752822957247
365	1.11813537676	0.601558992876
366	1.10542929293	0.675452470139
367	1.09300873908	0.677031083422
368	1.10586766542	0.676314567469
369	1.09358024691	0.67779213629
370	1.1062962963	0.677167435121
371	1.09413919414	0.678547377647
372	1.10671550672	0.678011143024
373	1.09468599034	0.679296744736
374	1.10712560386	0.678845765298
375	1.07266926622	0.757091964158
376	1.10752688172	0.679671379751
377	1.11983273596	0.607085773233
378	1.15597438686	0.536756719137
379	1.14367678699	0.538135116334
380	1.15610805642	0.537847162694
381	1.19318181818	0.412831041499
382	1.20587524178	0.412613786819
383	1.16853932584	0.474798734008
384	1.1808397398	0.474710819471
385	1.19314015376	0.415238541704
386	1.15636574074	0.541203722133
