#Position	OddsRatio	P-value
36	10.706993007	3.29664801927e-15
37	9.53591862683	3.73309612572e-14
38	8.56118881119	1.67852984467e-13
39	7.73749327595	1.30886926763e-12
40	7.03246753247	1.01583037494e-11
41	7.003996004	1.04212022717e-11
42	6.39627039627	4.22738669692e-11
43	6.44131455399	3.71375113506e-11
44	6.48699763593	3.29185729985e-11
45	6.53333333333	2.95193550508e-11
46	5.99107142857	1.88330262681e-10
47	6.03417266187	1.79415250419e-10
48	5.55311045281	5.95334770927e-10
49	5.12629896083	3.0780931559e-09
50	5.16344605475	2.85220224429e-09
51	5.20113544201	2.68532979298e-09
52	4.8144448713	8.43052557851e-09
53	4.46715328467	3.764899804e-08
54	4.15363225582	1.63830644915e-07
55	3.86927670869	6.91711852735e-07
56	3.61028245002	1.63042188267e-06
57	3.37347931873	5.71991048572e-06
58	3.35918491484	5.91507209967e-06
59	3.38388480392	5.5874600888e-06
60	3.16588235294	1.9037454265e-05
61	3.15235294118	1.93508212544e-05
62	3.1757037037	1.87485938871e-05
63	2.97435897436	3.92032869344e-05
64	2.78847736626	0.000114810143205
65	2.80928689884	0.00011004696022
66	2.63592750533	0.000314716174524
67	2.4750386001	0.000579335089482
68	2.49364791289	0.00055279188564
69	2.34285714286	0.00139593094929
70	2.36060606061	0.00136107232007
71	2.3786259542	0.00133644223302
72	2.3786259542	0.00133644223302
73	2.21896383187	0.00331841699296
74	2.21896383187	0.00331841699296
75	2.07095864662	0.00767562002884
76	2.21896383187	0.00331841699296
77	2.07095864662	0.00767562002884
78	1.93351424695	0.012043549687
79	1.93351424695	0.012043549687
80	1.80566448802	0.0246963169281
81	1.80566448802	0.0246963169281
82	1.68655462185	0.0475425157314
83	1.68655462185	0.0475425157314
84	1.57542579075	0.0860058914537
85	1.57542579075	0.0860058914537
86	1.57542579075	0.0860058914537
87	1.57542579075	0.0860058914537
88	1.57542579075	0.0860058914537
89	1.57542579075	0.0860058914537
90	1.57542579075	0.0860058914537
91	1.47160203682	0.146389840272
92	1.57542579075	0.0860058914537
93	1.47160203682	0.146389840272
94	1.37447936388	0.234798411235
95	1.28351648352	0.35553387172
96	1.19822695035	0.509353788181
97	1.11817244933	0.692201643013
98	1.11817244933	0.692201643013
99	1.11817244933	0.692201643013
100	1.04295704296	0.895023867557
101	1.04295704296	0.895023867557
102	0.972222222222	1.0
103	0.905642633229	0.791254357325
104	0.905642633229	0.791254357325
105	0.972222222222	1.0
106	0.972222222222	1.0
107	1.04295704296	0.895023867557
108	1.04295704296	0.895023867557
109	1.04295704296	0.895023867557
110	1.04295704296	0.895023867557
111	1.04295704296	0.895023867557
112	1.11817244933	0.692201643013
113	1.19822695035	0.509353788181
114	1.19822695035	0.509353788181
115	1.11817244933	0.692201643013
116	1.11817244933	0.692201643013
117	1.19822695035	0.509353788181
118	1.11817244933	0.692201643013
119	1.19822695035	0.509353788181
120	1.28351648352	0.35553387172
121	1.19822695035	0.509353788181
122	1.11817244933	0.692201643013
123	1.11817244933	0.692201643013
124	1.11817244933	0.692201643013
125	1.19822695035	0.509353788181
126	1.19822695035	0.509353788181
127	1.19822695035	0.509353788181
128	1.19822695035	0.509353788181
129	1.19822695035	0.509353788181
130	1.19822695035	0.509353788181
131	1.19822695035	0.509353788181
132	1.19822695035	0.509353788181
133	1.11817244933	0.692201643013
134	1.11817244933	0.692201643013
135	1.11817244933	0.692201643013
136	1.04295704296	0.895023867557
137	1.11817244933	0.692201643013
138	1.19822695035	0.509353788181
139	1.19822695035	0.509353788181
140	1.19822695035	0.509353788181
141	1.11817244933	0.692201643013
142	1.04295704296	0.895023867557
143	0.972222222222	1.0
144	0.972222222222	1.0
145	0.905642633229	0.791254357325
146	0.972222222222	1.0
147	0.905642633229	0.791254357325
148	0.972222222222	1.0
149	1.04295704296	0.895023867557
150	1.04295704296	0.895023867557
151	1.04295704296	0.895023867557
152	1.04295704296	0.895023867557
153	1.04295704296	0.895023867557
154	0.972222222222	1.0
155	0.972222222222	1.0
156	0.972222222222	1.0
157	0.905642633229	0.791254357325
158	0.905642633229	0.791254357325
159	0.842922374429	0.596465901315
160	0.842922374429	0.596465901315
161	0.783791777581	0.426877687535
162	0.783791777581	0.426877687535
163	0.728004600345	0.289157557844
164	0.783791777581	0.426877687535
165	0.783791777581	0.426877687535
166	0.783791777581	0.426877687535
167	0.783791777581	0.426877687535
168	0.783791777581	0.426877687535
169	0.728004600345	0.289157557844
170	0.67533557047	0.184879034683
171	0.67533557047	0.184879034683
172	0.67533557047	0.184879034683
173	0.67533557047	0.184879034683
174	0.67533557047	0.184879034683
175	0.625578231293	0.111298790639
176	0.625578231293	0.111298790639
177	0.67533557047	0.184879034683
178	0.67533557047	0.184879034683
179	0.67533557047	0.184879034683
180	0.67533557047	0.184879034683
181	0.67533557047	0.184879034683
182	0.728004600345	0.289157557844
183	0.728004600345	0.289157557844
184	0.67533557047	0.184879034683
185	0.67533557047	0.184879034683
186	0.67533557047	0.184879034683
187	0.67533557047	0.184879034683
188	0.67533557047	0.184879034683
189	0.67533557047	0.184879034683
190	0.625578231293	0.111298790639
191	0.578543046358	0.0629460588376
192	0.625578231293	0.111298790639
193	0.625578231293	0.111298790639
194	0.625578231293	0.111298790639
195	0.625578231293	0.111298790639
196	0.578543046358	0.0629460588376
197	0.578543046358	0.0629460588376
198	0.578543046358	0.0629460588376
199	0.578543046358	0.0629460588376
200	0.625578231293	0.111298790639
201	0.578543046358	0.0629460588376
202	0.578543046358	0.0629460588376
203	0.625578231293	0.111298790639
