17316	0.000000
25260	0.000000
61147	0.002097
54103	0.003804
54106	0.003804
8529	0.004478
33451	0.008859
49616	0.008959
21226	0.009483
46182	0.009483
7972	0.011965
55744	0.013497
21576	0.013555
41326	0.014319
7971	0.015337
46593	0.015496
52584	0.016006
7703	0.016105
7706	0.016105
28022	0.016378
30348	0.016386
43171	0.016671
54029	0.016908
54098	0.017083
26649	0.017742
43144	0.017892
56969	0.017912
68235	0.017928
60806	0.017948
50446	0.018065
16238	0.018085
8411	0.018115
12511	0.018140
42545	0.018140
37712	0.018185
54100	0.018225
43010	0.018284
60976	0.018513
43029	0.018590
45692	0.018664
30153	0.018703
61624	0.018822
49566	0.018852
17012	0.018965
42006	0.018997
13051	0.019067
25734	0.019076
14198	0.019205
9692	0.019226
61094	0.019240
55932	0.019273
34807	0.019296
23721	0.019316
33113	0.019347
7694	0.019397
43008	0.019410
61394	0.019440
60602	0.019472
16427	0.019495
22162	0.019501
137745	0.019540
61375	0.019544
8060	0.019544
60853	0.019559
20201	0.019599
10503	0.019614
8175	0.019693
51617	0.019704
60249	0.019712
36847	0.019745
55659	0.019770
81075	0.019823
46078	0.019836
25640	0.019897
51349	0.019899
53960	0.019920
61438	0.019945
9231	0.019983
13536	0.020006
34532	0.020038
60315	0.020042
9814	0.020049
38330	0.020053
61056	0.020055
61611	0.020056
7702	0.020067
9907	0.020067
38555	0.020101
9172	0.020160
49045	0.020181
7700	0.020202
51671	0.020213
39038	0.020237
15924	0.020258
27580	0.020275
27640	0.020306
34785	0.020306
60189	0.020331
46407	0.020365
14448	0.020395
57818	0.020414
47179	0.020426
22383	0.020430
35907	0.020430
43783	0.020459
60534	0.020479
8033	0.020481
61402	0.020500
61376	0.020503
8524	0.020535
11064	0.020539
50926	0.020546
71563	0.020546
25730	0.020604
34520	0.020608
16484	0.020624
26315	0.020630
51614	0.020646
38161	0.020653
61455	0.020653
27901	0.020672
38445	0.020692
57730	0.020707
46712	0.020729
16592	0.020730
27023	0.020739
42600	0.020745
42094	0.020751
33217	0.020776
33616	0.020776
61008	0.020786
7142	0.020787
60391	0.020797
60645	0.020822
13637	0.020824
58754	0.020843
8662	0.020843
60752	0.020851
61407	0.020857
27342	0.020866
40955	0.020878
48250	0.020886
30343	0.020888
54672	0.020910
24691	0.020911
19081	0.020919
60370	0.020923
16242	0.020931
54865	0.020932
58851	0.020941
8966	0.020944
15017	0.020954
32172	0.020954
35982	0.020958
10736	0.020962
14760	0.020965
38643	0.020997
32990	0.020999
11452	0.021002
12720	0.021007
50927	0.021028
30058	0.021031
23411	0.021041
22480	0.021058
35232	0.021061
7188	0.021062
26859	0.021075
32780	0.021094
11646	0.021112
14335	0.021115
61289	0.021115
58412	0.021116
61452	0.021120
27976	0.021122
8096	0.021131
50493	0.021140
60498	0.021146
19323	0.021168
60902	0.021172
54844	0.021176
60636	0.021177
39163	0.021182
50834	0.021188
7871	0.021189
20145	0.021194
60682	0.021195
22192	0.021203
32949	0.021208
27864	0.021214
27019	0.021220
16650	0.021244
15115	0.021245
61462	0.021256
57310	0.021268
85307	0.021268
15401	0.021271
17047	0.021271
10244	0.021272
13486	0.021284
52003	0.021293
42194	0.021298
33757	0.021298
44551	0.021318
9947	0.021323
39685	0.021335
53307	0.021342
25218	0.021345
45217	0.021349
15928	0.021349
39371	0.021350
13628	0.021355
30962	0.021398
6898	0.021405
45315	0.021417
60232	0.021419
36206	0.021428
15799	0.021441
58943	0.021446
11291	0.021447
61484	0.021458
40204	0.021459
22132	0.021463
16895	0.021465
37288	0.021466
52227	0.021467
60844	0.021467
61090	0.021467
38217	0.021471
49382	0.021483
57461	0.021485
15750	0.021494
30616	0.021495
22587	0.021496
23862	0.021499
27873	0.021504
7876	0.021508
9025	0.021509
8578	0.021513
11599	0.021514
46026	0.021514
51514	0.021517
61265	0.021518
50069	0.021521
60423	0.021527
60817	0.021528
43438	0.021531
61130	0.021534
32941	0.021541
34662	0.021544
49170	0.021549
43192	0.021550
49826	0.021551
13801	0.021555
39534	0.021555
61397	0.021558
60858	0.021560
53189	0.021560
39817	0.021563
37679	0.021563
53034	0.021564
48080	0.021568
54522	0.021571
55315	0.021571
60513	0.021589
51770	0.021609
8690	0.021610
59693	0.021618
34791	0.021621
16593	0.021621
16676	0.021621
17510	0.021621
24266	0.021621
32025	0.021621
41667	0.021621
57749	0.021621
60672	0.021621
60735	0.021621
61524	0.021621
49140	0.021621
40823	0.021628
7769	0.021633
10325	0.021633
113199	0.021633
77486	0.021633
