17316	0.000000
25260	0.000000
61147	0.002379
54103	0.004756
54106	0.004756
8529	0.006664
21226	0.009261
46182	0.009261
49616	0.011394
61063	0.012470
7972	0.014279
16850	0.014802
13536	0.015517
41326	0.016332
26768	0.016655
49529	0.016655
46593	0.017485
7971	0.017827
54098	0.017855
55744	0.018116
10503	0.018263
52584	0.018431
8411	0.018532
54100	0.018933
42690	0.018971
28022	0.019187
55659	0.019223
16816	0.019341
61185	0.019341
17013	0.019387
17093	0.019475
46712	0.019554
25734	0.019576
52449	0.019586
11590	0.019695
22059	0.019695
16719	0.019780
60132	0.019869
60296	0.019872
53257	0.019894
9529	0.020022
14198	0.020115
26649	0.020143
61281	0.020230
61442	0.020230
58851	0.020237
42006	0.020263
16201	0.020439
60806	0.020446
61252	0.020535
11064	0.020611
16987	0.020673
46078	0.020745
60366	0.020776
30348	0.020809
60232	0.020819
58754	0.020870
8662	0.020870
19099	0.020915
14479	0.020948
46407	0.020962
16312	0.020978
16446	0.020999
16601	0.020999
16920	0.020999
17022	0.020999
61130	0.021020
38555	0.021049
45692	0.021055
53038	0.021062
137745	0.021129
19760	0.021168
29156	0.021177
61600	0.021209
7142	0.021240
56403	0.021252
53726	0.021289
55978	0.021289
10290	0.021302
13098	0.021302
7677	0.021302
27640	0.021336
34785	0.021336
19096	0.021365
60975	0.021395
36516	0.021431
60122	0.021433
36741	0.021439
25640	0.021443
11091	0.021445
16598	0.021456
37712	0.021467
34807	0.021474
15220	0.021505
33757	0.021539
36821	0.021549
35088	0.021603
17043	0.021638
23148	0.021642
27976	0.021696
29333	0.021720
60924	0.021750
35232	0.021751
17067	0.021764
45971	0.021773
39521	0.021786
60386	0.021793
16242	0.021794
20396	0.021801
56396	0.021801
7703	0.021819
7706	0.021819
60118	0.021830
35845	0.021831
61342	0.021832
33217	0.021832
33616	0.021832
38445	0.021838
33113	0.021854
19323	0.021867
27912	0.021884
60547	0.021901
49620	0.021924
47418	0.021930
60250	0.021930
8046	0.021933
53960	0.021959
52882	0.021962
16910	0.021971
61013	0.021971
60150	0.021973
61619	0.021982
36833	0.021984
50373	0.021984
38495	0.022001
27904	0.022006
16834	0.022011
60659	0.022026
27953	0.022048
61622	0.022082
25218	0.022092
13051	0.022093
17070	0.022097
60416	0.022099
60606	0.022116
61388	0.022124
30333	0.022125
31095	0.022141
56969	0.022141
13942	0.022148
30343	0.022156
51349	0.022158
39715	0.022199
16893	0.022207
16824	0.022222
81075	0.022222
23721	0.022233
61433	0.022243
25108	0.022282
22057	0.022282
11140	0.022297
51617	0.022317
47258	0.022318
39685	0.022328
11799	0.022337
55960	0.022338
31495	0.022351
11865	0.022369
16927	0.022408
37518	0.022419
17041	0.022420
50225	0.022428
23547	0.022432
16656	0.022434
22192	0.022435
32709	0.022440
32990	0.022453
17012	0.022458
23935	0.022458
27901	0.022474
16637	0.022475
61161	0.022480
31235	0.022487
58264	0.022487
14099	0.022494
16929	0.022499
49566	0.022517
55237	0.022531
11452	0.022540
7549	0.022559
60304	0.022566
16777	0.022583
8361	0.022587
11599	0.022587
46026	0.022587
60534	0.022603
56964	0.022609
16872	0.022630
12218	0.022635
17024	0.022637
42727	0.022646
49576	0.022650
54514	0.022651
30127	0.022659
13740	0.022661
61624	0.022665
61193	0.022693
16730	0.022698
38845	0.022721
30313	0.022727
60322	0.022738
26484	0.022739
48250	0.022756
17037	0.022765
16755	0.022780
19258	0.022781
29227	0.022811
9856	0.022846
60127	0.022846
61345	0.022850
39783	0.022852
27023	0.022860
45427	0.022862
41377	0.022874
43624	0.022874
60809	0.022876
45377	0.022883
39538	0.022888
52980	0.022895
46766	0.022899
30474	0.022901
27420	0.022910
31275	0.022911
61062	0.022911
8033	0.022911
60721	0.022920
11863	0.022932
16592	0.022938
60331	0.022951
9794	0.022963
14836	0.022963
53969	0.022973
22352	0.022982
8157	0.022989
16412	0.022991
35889	0.022995
43742	0.022998
50448	0.022999
119477	0.023013
44789	0.023018
27908	0.023019
36850	0.023022
9231	0.023024
11977	0.023026
16129	0.023030
40756	0.023033
61312	0.023034
61360	0.023034
12037	0.023036
55669	0.023039
9508	0.023041
56591	0.023042
41693	0.023044
42119	0.023050
49382	0.023053
40435	0.023060
27898	0.023074
48522	0.023094
53875	0.023096
47261	0.023103
16694	0.023113
60249	0.023115
30677	0.023116
17079	0.023121
8524	0.023124
16630	0.023125
36817	0.023136
59642	0.023136
54840	0.023137
19158	0.023137
104603	0.023138
45804	0.023151
24048	0.023167
17266	0.023167
