#Position	OddsRatio	P-value
135	3.39441136051	3.3880934757e-08
136	3.51818611242	1.56825559461e-08
137	3.64814814815	4.31006154024e-09
138	3.7847082495	1.82320377708e-09
139	3.92831168831	7.51417930129e-10
140	4.00105820106	6.02838994818e-10
141	3.94841269841	1.05944976541e-09
142	3.82159624413	2.19601987557e-09
143	3.76995305164	3.73197583902e-09
144	3.91563342318	1.55551869008e-09
145	3.86199460916	2.69774585379e-09
146	3.93626373626	1.39480078314e-09
147	3.80769230769	4.64704233545e-09
148	3.95770308123	1.92746301931e-09
149	3.82767191384	4.04986547892e-09
150	3.90422535211	3.32998977419e-09
151	3.98390342052	1.66350280874e-09
152	3.85289115646	5.71029614239e-09
153	3.72602739726	1.15602224773e-08
154	3.60314396029	3.9234317488e-08
155	3.48408163265	7.40809845385e-08
156	3.43129251701	1.24231837756e-07
157	3.31686358754	2.41896750179e-07
158	3.38596491228	2.03366295157e-07
159	3.45800671892	1.0815148981e-07
160	3.53318077803	8.90581210002e-08
161	3.61169590643	4.64723202937e-08
162	3.49090909091	1.4592407865e-07
163	3.57024793388	7.49014742692e-08
164	3.45046620047	2.38284136685e-07
165	3.33429228999	4.42210620643e-07
166	3.22159090909	8.59435529688e-07
167	3.11223344557	2.41767600269e-06
168	3.24156976744	1.15904307023e-06
169	3.37854128993	5.38566792638e-07
170	3.2625	1.01460364426e-06
171	3.14991181658	3.03477199188e-06
172	3.22673893406	1.57885101536e-06
173	3.11481261154	3.00454525649e-06
174	3.00617102557	8.20291930466e-06
175	3.0813253012	4.54343345001e-06
176	3.16033364226	3.81896001435e-06
177	3.04945054945	6.86547002287e-06
178	2.94177978884	1.26983042916e-05
179	2.83720930233	3.27394887307e-05
180	2.73563218391	5.64780038746e-05
181	2.80762250454	4.9276075263e-05
182	2.93306096794	2.5350620436e-05
183	2.87554996857	4.05734594154e-05
184	2.95542635659	2.20466028951e-05
185	2.84738186462	3.95006282299e-05
186	2.74242424242	0.000100934259344
187	2.6404494382	0.000168509035708
188	2.76201298701	8.96614081013e-05
189	2.658105939	0.000155756628853
190	2.73628552545	0.000131006853352
191	2.63235294118	0.000221284397176
192	2.53135100194	0.000545631445568
193	2.60805860806	0.000316289637915
194	2.54878454878	0.000484224809204
195	2.62843406593	0.000288749803973
196	2.52513586957	0.000697631386516
197	2.46501358696	0.00105990349952
198	2.36559139785	0.0016589394813
199	2.26894946809	0.00261776766015
200	2.38085327784	0.00153175531578
201	2.46021505376	0.00134791827572
202	2.39713261649	0.00203031624915
203	2.47979236188	0.00120985037977
204	2.61102484472	0.000666582346967
205	2.50076804916	0.00111429727707
206	2.39361702128	0.00256844367173
207	2.48226950355	0.00153391097093
208	2.37426900585	0.00250007309866
209	2.26929012346	0.00553637316949
210	2.16723940435	0.00841993025854
211	2.06802721088	0.0127883166713
212	2.18239492466	0.00787802243785
213	2.08045525903	0.0165419850499
214	2.16367346939	0.0105597681306
215	2.25382653061	0.00672560411326
216	2.35181898846	0.00581375748472
217	2.49859418932	0.00329044748722
218	2.37940630798	0.00523895181901
219	2.53313696613	0.00293595054734
220	2.65979381443	0.00252052257486
221	2.53010204082	0.00401464147133
222	2.44285714286	0.00611932503272
223	2.31818181818	0.00961737914887
224	2.44019138756	0.00858333587951
225	2.34981392876	0.0128760756101
226	2.22368421053	0.0193767809995
227	2.10109431996	0.0290622739774
228	2.21782178218	0.0182854051005
229	2.34828188701	0.0159287517068
230	2.49504950495	0.00921360945398
231	2.66138613861	0.00524472802607
232	2.85148514851	0.00426172709517
233	2.68977591036	0.0069455287512
234	2.89668174962	0.00371914991712
235	2.72740851382	0.00634006261676
236	3.00163398693	0.00483949246178
237	2.82038834951	0.0079161263314
238	3.07678729038	0.00401867036745
239	2.88461538462	0.00690944428615
240	3.22330097087	0.00331914344451
241	3.01442307692	0.00882426522643
242	2.85576923077	0.0141501907821
243	3.17307692308	0.0069259536345
244	3.56971153846	0.00323502140748
245	3.31904761905	0.00588677386218
246	3.12380952381	0.015649465119
247	3.57006802721	0.00697461761601
248	3.29514824798	0.0121508433225
249	3.02803738318	0.0209282825697
250	3.53271028037	0.00990542113582
251	4.23925233645	0.0066201293762
252	3.87592592593	0.0118810053214
253	3.52293577982	0.0210981007024
254	3.18	0.0368649605503
255	2.84684684685	0.0630537550507
256	3.61363636364	0.028610312999
257	3.2027027027	0.0810185654764
258	2.80357142857	0.133437213919
259	2.41592920354	0.214869872528
260	3.22123893805	0.105569105534
261	4.83185840708	0.0423351596536
262	4.07894736842	0.0805756843596
263	3.34782608696	0.245410523924
264	2.63793103448	0.408925565954
265	1.94871794872	0.656466749957
266	1.29914529915	1.0
267	2.59829059829	0.582841328413
268	inf	0.191909252426
269	inf	0.440740740741
270	0.0	1.0
271	1.27966101695	1.0
272	0.639830508475	1.0
273	0.420168067227	0.633267101902
274	0.31512605042	0.389776463739
275	0.248333333333	0.233973271232
276	0.206944444444	0.140217753885
