#Position	OddsRatio	P-value
226	0.339154929577	0.0353234254148
227	0.339154929577	0.0353234254148
228	0.339154929577	0.0353234254148
229	0.339154929577	0.0353234254148
230	0.339154929577	0.0353234254148
231	0.245098039216	0.0118530523054
232	0.245098039216	0.0118530523054
233	0.245098039216	0.0118530523054
234	0.245098039216	0.0118530523054
235	0.245098039216	0.0118530523054
236	0.245098039216	0.0118530523054
237	0.245098039216	0.0118530523054
238	0.339154929577	0.0353234254148
239	0.339154929577	0.0353234254148
240	0.339154929577	0.0353234254148
241	0.339154929577	0.0353234254148
242	0.440233236152	0.123786225138
243	0.440233236152	0.123786225138
244	0.440233236152	0.123786225138
245	0.440233236152	0.123786225138
246	0.440233236152	0.123786225138
247	0.440233236152	0.123786225138
248	0.440233236152	0.123786225138
249	0.440233236152	0.123786225138
250	0.440233236152	0.123786225138
251	0.440233236152	0.123786225138
252	0.440233236152	0.123786225138
253	0.440233236152	0.123786225138
254	0.440233236152	0.123786225138
255	0.440233236152	0.123786225138
256	0.440233236152	0.123786225138
257	0.440233236152	0.123786225138
258	0.440233236152	0.123786225138
259	0.339154929577	0.0353234254148
260	0.339154929577	0.0353234254148
261	0.339154929577	0.0353234254148
262	0.339154929577	0.0353234254148
263	0.339154929577	0.0353234254148
264	0.339154929577	0.0353234254148
265	0.339154929577	0.0353234254148
266	0.339154929577	0.0353234254148
267	0.245098039216	0.0118530523054
268	0.245098039216	0.0118530523054
269	0.245098039216	0.0118530523054
270	0.245098039216	0.0118530523054
271	0.245098039216	0.0118530523054
272	0.245098039216	0.0118530523054
273	0.245098039216	0.0118530523054
274	0.245098039216	0.0118530523054
275	0.339154929577	0.0353234254148
276	0.339154929577	0.0353234254148
277	0.245098039216	0.0118530523054
278	0.245098039216	0.0118530523054
279	0.245098039216	0.0118530523054
280	0.245098039216	0.0118530523054
281	0.245098039216	0.0118530523054
282	0.245098039216	0.0118530523054
283	0.245098039216	0.0118530523054
284	0.245098039216	0.0118530523054
285	0.245098039216	0.0118530523054
286	0.339154929577	0.0353234254148
287	0.339154929577	0.0353234254148
288	0.339154929577	0.0353234254148
289	0.339154929577	0.0353234254148
290	0.339154929577	0.0353234254148
291	0.339154929577	0.0353234254148
292	0.339154929577	0.0353234254148
293	0.339154929577	0.0353234254148
294	0.339154929577	0.0353234254148
295	0.339154929577	0.0353234254148
296	0.339154929577	0.0353234254148
297	0.339154929577	0.0353234254148
298	0.440233236152	0.123786225138
299	0.440233236152	0.123786225138
300	0.440233236152	0.123786225138
301	0.440233236152	0.123786225138
302	0.440233236152	0.123786225138
303	0.440233236152	0.123786225138
304	0.440233236152	0.123786225138
305	0.440233236152	0.123786225138
306	0.440233236152	0.123786225138
307	0.440233236152	0.123786225138
308	0.440233236152	0.123786225138
309	0.440233236152	0.123786225138
310	0.440233236152	0.123786225138
311	0.440233236152	0.123786225138
312	0.440233236152	0.123786225138
313	0.440233236152	0.123786225138
314	0.440233236152	0.123786225138
315	0.440233236152	0.123786225138
316	0.440233236152	0.123786225138
317	0.339154929577	0.0353234254148
318	0.339154929577	0.0353234254148
319	0.339154929577	0.0353234254148
320	0.339154929577	0.0353234254148
321	0.339154929577	0.0353234254148
322	0.339154929577	0.0353234254148
323	0.339154929577	0.0353234254148
324	0.339154929577	0.0353234254148
325	0.339154929577	0.0353234254148
326	0.339154929577	0.0353234254148
327	0.339154929577	0.0353234254148
328	0.339154929577	0.0353234254148
329	0.339154929577	0.0353234254148
330	0.339154929577	0.0353234254148
331	0.339154929577	0.0353234254148
332	0.339154929577	0.0353234254148
333	0.339154929577	0.0353234254148
334	0.440233236152	0.123786225138
335	0.440233236152	0.123786225138
336	0.440233236152	0.123786225138
337	0.440233236152	0.123786225138
338	0.440233236152	0.123786225138
339	0.440233236152	0.123786225138
340	0.440233236152	0.123786225138
341	0.440233236152	0.123786225138
342	0.440233236152	0.123786225138
343	0.440233236152	0.123786225138
344	0.440233236152	0.123786225138
345	0.440233236152	0.123786225138
346	0.440233236152	0.123786225138
347	0.440233236152	0.123786225138
348	0.440233236152	0.123786225138
349	0.440233236152	0.123786225138
350	0.440233236152	0.123786225138
351	0.440233236152	0.123786225138
352	0.440233236152	0.123786225138
353	0.440233236152	0.123786225138
354	0.440233236152	0.123786225138
355	0.440233236152	0.123786225138
356	0.440233236152	0.123786225138
357	0.440233236152	0.123786225138
358	0.440233236152	0.123786225138
359	0.440233236152	0.123786225138
360	0.440233236152	0.123786225138
361	0.339154929577	0.0353234254148
362	0.339154929577	0.0353234254148
363	0.440233236152	0.123786225138
364	0.548913043478	0.250075070733
365	0.548913043478	0.250075070733
366	0.665832290363	0.444626441736
367	0.665832290363	0.444626441736
368	0.665832290363	0.444626441736
369	0.665832290363	0.444626441736
370	0.791693705386	0.702893576432
371	0.791693705386	0.702893576432
372	0.791693705386	0.702893576432
373	0.665832290363	0.444626441736
374	0.665832290363	0.444626441736
375	0.665832290363	0.444626441736
376	0.665832290363	0.444626441736
377	0.665832290363	0.444626441736
378	0.665832290363	0.444626441736
379	0.665832290363	0.444626441736
380	0.665832290363	0.444626441736
381	0.665832290363	0.444626441736
382	0.665832290363	0.444626441736
383	0.665832290363	0.444626441736
384	0.791693705386	0.702893576432
385	0.791693705386	0.702893576432
386	0.791693705386	0.702893576432
387	0.791693705386	0.702893576432
388	0.665832290363	0.444626441736
389	0.665832290363	0.444626441736
390	0.791693705386	0.702893576432
391	0.791693705386	0.702893576432
392	0.791693705386	0.702893576432
393	0.791693705386	0.702893576432
394	0.791693705386	0.702893576432
395	0.791693705386	0.702893576432
396	0.791693705386	0.702893576432
397	0.927272727273	1.0
398	0.927272727273	1.0
399	0.927272727273	1.0
400	1.07342657343	0.848987297954
401	1.07342657343	0.848987297954
402	1.07342657343	0.848987297954
403	1.07342657343	0.848987297954
404	1.07342657343	0.848987297954
405	1.07342657343	0.848987297954
406	1.07342657343	0.848987297954
407	1.07342657343	0.848987297954
408	1.07342657343	0.848987297954
409	0.927272727273	1.0
410	0.927272727273	1.0
411	0.927272727273	1.0
412	0.927272727273	1.0
413	0.927272727273	1.0
414	0.927272727273	1.0
415	0.927272727273	1.0
416	0.927272727273	1.0
417	0.927272727273	1.0
418	0.927272727273	1.0
419	0.927272727273	1.0
420	0.927272727273	1.0
421	0.927272727273	1.0
422	0.927272727273	1.0
423	0.927272727273	1.0
424	0.927272727273	1.0
425	0.791693705386	0.702893576432
426	0.791693705386	0.702893576432
427	0.794289422453	0.702899500931
428	0.79688513952	0.702925968463
429	0.799480856587	0.702972745715
430	0.802076573653	0.703039598163
431	0.80467229072	0.703126290184
432	0.807268007787	0.703232585167
433	0.809863724854	0.703358245616
434	0.812459441921	0.703503033259
435	0.815055158988	0.703666709147
436	0.817650876055	0.703849033752
437	0.820246593121	0.704049767066
438	0.69211514393	0.446203920765
439	0.572463768116	0.250840593883
440	0.574275362319	0.251120788508
441	0.462099125364	0.123254104556
442	0.463556851312	0.123417622075
443	0.465014577259	0.123604350418
444	0.466472303207	0.123814008487
445	0.360563380282	0.0520619846087
446	0.361690140845	0.0521339927564
447	0.362816901408	0.0522200786857
448	0.363943661972	0.0523200731842
449	0.365070422535	0.0524338098547
450	0.366197183099	0.0525611250618
451	0.367323943662	0.0527018578779
452	0.368450704225	0.0528558500314
453	0.369577464789	0.0530229458545
454	0.370704225352	0.0763459001971
455	0.471428571429	0.125189421451
456	0.472857142857	0.172179543717
457	0.474285714286	0.171939962127
458	0.475714285714	0.171726272542
459	0.367854183927	0.0530755472623
460	0.368958851146	0.0532210280674
461	0.370063518365	0.0533792203242
462	0.371168185584	0.076938969743
463	0.471988795518	0.12578091204
