#Position	OddsRatio	P-value
28	30.5825242718	4.74145813661e-22
29	30.4854368932	5.28204604164e-22
30	39.25	1.87883218358e-23
31	30.6862745098	4.48463978835e-22
32	24.9803921569	8.78076838087e-21
33	20.9075630252	1.45007496561e-19
34	21.1145685997	1.11683774086e-19
35	18.0321782178	1.59843651521e-18
36	15.6369636964	1.99965226612e-17
37	13.7227722772	2.2130815992e-16
38	12.1584158416	2.18784922862e-15
39	10.8564356436	1.94733108237e-14
40	9.75628332064	1.5707425063e-13
41	8.81471004243	1.15450690177e-12
42	8.0	7.76844015451e-12
43	7.28836633663	4.80441788063e-11
44	7.36125	3.93327189124e-11
45	6.72823529412	2.25988177528e-10
46	6.16666666667	1.78385193383e-09
47	5.66526315789	6.58242777003e-09
48	5.72248803828	5.69705577644e-09
49	5.78088077336	4.97597211484e-09
50	6.33619702176	7.29510974489e-10
51	5.82094411286	4.58710920155e-09
52	5.35824742268	1.81766146849e-08
53	5.4140625	1.55073433775e-08
54	5.47105263158	1.32926418771e-08
55	5.52925531915	1.14735335853e-08
56	5.04461152882	9.61817338567e-08
57	4.609375	3.00085161571e-07
58	4.609375	3.00085161571e-07
59	4.21694307485	1.73856086904e-06
60	4.21694307485	1.73856086904e-06
61	3.86181972789	5.2975028122e-06
62	3.86181972789	5.2975028122e-06
63	3.86181972789	5.2975028122e-06
64	3.86181972789	5.2975028122e-06
65	3.53939393939	2.30044607981e-05
66	3.24576923077	9.56194227827e-05
67	2.97763109644	0.000231798887105
68	2.97763109644	0.000231798887105
69	2.73214285714	0.000755594587327
70	2.73214285714	0.000755594587327
71	2.50686307332	0.00229378858778
72	2.29967948718	0.00640725703371
73	2.10875576037	0.0163290801413
74	1.93248820755	0.0378151050658
75	1.76947040498	0.0579159538234
76	1.76947040498	0.0579159538234
77	1.76947040498	0.0579159538234
78	1.76947040498	0.0579159538234
79	1.93248820755	0.0378151050658
80	1.93248820755	0.0378151050658
81	1.93248820755	0.0378151050658
82	1.93248820755	0.0378151050658
83	1.76947040498	0.0579159538234
84	1.76947040498	0.0579159538234
85	1.76947040498	0.0579159538234
86	1.76947040498	0.0579159538234
87	1.76947040498	0.0579159538234
88	1.76947040498	0.0579159538234
89	1.76947040498	0.0579159538234
90	1.76947040498	0.0579159538234
91	1.93248820755	0.0378151050658
92	1.93248820755	0.0378151050658
93	1.93248820755	0.0378151050658
94	1.93248820755	0.0378151050658
95	2.10875576037	0.0163290801413
96	2.29967948718	0.00640725703371
97	2.29967948718	0.00640725703371
98	2.29967948718	0.00640725703371
99	2.10875576037	0.0163290801413
100	2.29967948718	0.00640725703371
101	2.29967948718	0.00640725703371
102	2.29967948718	0.00640725703371
103	2.10875576037	0.0163290801413
104	1.93248820755	0.0378151050658
105	1.76947040498	0.0579159538234
106	1.93248820755	0.0378151050658
107	1.93248820755	0.0378151050658
108	1.76947040498	0.0579159538234
109	1.76947040498	0.0579159538234
110	1.61846405229	0.113748019531
111	1.61846405229	0.113748019531
112	1.61846405229	0.113748019531
113	1.61846405229	0.113748019531
114	1.61846405229	0.113748019531
115	1.47837483617	0.205598906527
116	1.47837483617	0.205598906527
117	1.34823232323	0.342388888091
118	1.22717311907	0.52674761154
119	1.11442669173	0.751637744982
120	1.11442669173	0.751637744982
121	1.11442669173	0.751637744982
122	1.11442669173	0.751637744982
123	1.00930338098	1.0
124	1.00930338098	1.0
125	0.911184210526	0.874274879787
126	0.911184210526	0.874274879787
127	1.00930338098	1.0
128	1.00930338098	1.0
129	1.00930338098	1.0
130	1.00930338098	1.0
131	0.911184210526	0.874274879787
132	0.911184210526	0.874274879787
133	0.819512195122	0.634819148149
134	0.819512195122	0.634819148149
135	0.819512195122	0.634819148149
136	0.733784893268	0.428100796436
137	0.733784893268	0.428100796436
138	0.733784893268	0.428100796436
139	0.733784893268	0.428100796436
140	0.733784893268	0.428100796436
141	0.733784893268	0.428100796436
142	0.819512195122	0.634819148149
143	0.819512195122	0.634819148149
144	0.819512195122	0.634819148149
145	0.911184210526	0.874274879787
146	0.819512195122	0.634819148149
147	0.819512195122	0.634819148149
148	0.819512195122	0.634819148149
149	0.819512195122	0.634819148149
150	0.733784893268	0.428100796436
151	0.733784893268	0.428100796436
152	0.733784893268	0.428100796436
153	0.733784893268	0.428100796436
154	0.733784893268	0.428100796436
155	0.733784893268	0.428100796436
156	0.733784893268	0.428100796436
157	0.819512195122	0.634819148149
158	0.911184210526	0.874274879787
159	0.911184210526	0.874274879787
160	0.911184210526	0.874274879787
161	0.911184210526	0.874274879787
162	0.911184210526	0.874274879787
163	0.911184210526	0.874274879787
164	0.819512195122	0.634819148149
165	0.819512195122	0.634819148149
166	0.819512195122	0.634819148149
167	0.819512195122	0.634819148149
168	0.733784893268	0.428100796436
169	0.733784893268	0.428100796436
170	0.733784893268	0.428100796436
171	0.819512195122	0.634819148149
172	0.819512195122	0.634819148149
173	0.819512195122	0.634819148149
174	0.819512195122	0.634819148149
175	0.819512195122	0.634819148149
176	0.911184210526	0.874274879787
177	0.911184210526	0.874274879787
178	0.911184210526	0.874274879787
179	0.911184210526	0.874274879787
180	0.911184210526	0.874274879787
181	0.911184210526	0.874274879787
182	0.819512195122	0.634819148149
183	0.911184210526	0.874274879787
184	1.00930338098	1.0
185	1.11442669173	0.751637744982
186	1.11442669173	0.751637744982
187	1.00930338098	1.0
188	1.00930338098	1.0
189	1.00930338098	1.0
190	1.00930338098	1.0
191	1.00930338098	1.0
192	0.911184210526	0.874274879787
193	0.911184210526	0.874274879787
194	0.911184210526	0.874274879787
