#Position	OddsRatio	P-value
126	5.15076923077	7.64969987484e-13
127	5.26783216783	5.33808359717e-13
128	5.50399709302	1.7191443924e-13
129	5.63504464286	7.72299706132e-14
130	5.7724847561	5.19722437204e-14
131	5.916796875	2.30352251373e-14
132	5.84375	4.16820709401e-14
133	5.65153846154	1.83788733341e-13
134	5.46590909091	4.45526475026e-13
135	5.28656716418	1.17677077078e-12
136	5.42212016839	7.89471886412e-13
137	5.2443438914	2.01677004088e-12
138	5.17533936652	3.59726067506e-12
139	5.42026708562	1.15830572085e-12
140	5.2407120743	5.09004094967e-12
141	5.06712433257	1.12710137643e-11
142	5.20407363886	5.1385180473e-12
143	5.03166023166	1.95315847204e-11
144	4.86486486486	4.5311687796e-11
145	4.70345345345	1.80411352589e-10
146	4.54720473899	3.78496277682e-10
147	4.39590942294	8.51072542348e-10
148	4.24936936937	2.99476836058e-09
149	4.10739687055	6.14489824602e-09
150	3.96981396981	1.32689149649e-08
151	3.83645183645	4.19357217592e-08
152	3.94301994302	2.06015649181e-08
153	3.88141025641	3.48436603209e-08
154	4.06753246753	1.40976269859e-08
155	4.1871657754	1.15986765573e-08
156	4.39593301435	2.6661289423e-09
157	4.24557260921	8.87376296437e-09
158	4.17709563164	1.58072188715e-08
159	4.30762987013	7.12458366126e-09
160	4.15865384615	1.57291627254e-08
161	4.01424050633	5.01291324846e-08
162	4.14373213557	2.37238130039e-08
163	4.28185654008	1.79296206315e-08
164	4.4295067656	7.9138988049e-09
165	4.35443037975	1.38948466008e-08
166	4.59432234432	5.11450976119e-09
167	4.85425685426	1.80084449224e-09
168	4.68233618234	4.07918457498e-09
169	4.60018993352	7.19143302899e-09
170	4.43506797937	2.67604493602e-08
171	4.60564751704	1.08995703921e-08
172	4.78987341772	4.8504400792e-09
173	4.70278481013	8.5648559157e-09
174	4.99038461538	2.95854756309e-09
175	4.80801687764	1.10042633188e-08
176	4.63125	2.2659553908e-08
177	4.45987654321	4.8714455792e-08
178	4.29369918699	1.74050564312e-07
179	4.13253012048	3.3419685384e-07
180	4.31220534311	1.50064829681e-07
181	4.14906832298	5.18796957629e-07
182	4.06262939959	5.49282638067e-07
183	4.24729437229	3.81956942669e-07
184	4.15692640693	6.74242572826e-07
185	4.06655844156	1.18830429728e-06
186	4.26020408163	5.14295848208e-07
187	4.55421686747	1.90179271905e-07
188	4.37380952381	4.09919130932e-07
189	4.19882352941	1.33206864356e-06
190	4.41981424149	5.59599153807e-07
191	4.24112607099	1.16940095731e-06
192	4.06775559589	3.79810474892e-06
193	4.29374201788	1.59195573167e-06
194	4.18901660281	2.79610727673e-06
195	4.01325757576	5.54385480337e-06
196	4.2493315508	4.11116295462e-06
197	4.0687376074	7.69824825512e-06
198	4.32303370787	3.31096312345e-06
199	4.13680555556	6.76905888075e-06
200	4.48988764045	4.282876456e-06
201	4.29333333333	8.00313656136e-06
202	4.6	3.22202534568e-06
203	4.95384615385	1.32816547309e-06
204	4.73372781065	4.39798904965e-06
205	5.12820512821	1.60991356266e-06
206	4.89673913043	3.36287300243e-06
207	4.67204301075	7.04653233575e-06
208	5.09677419355	4.26833604876e-06
209	5.70326086957	1.31342233166e-06
210	5.43655913978	2.74548134057e-06
211	5.17765957447	5.7792581934e-06
212	4.92631578947	1.2153252665e-05
213	4.76210526316	2.16656209572e-05
214	4.59789473684	3.8477102042e-05
215	4.43368421053	6.8030899476e-05
216	4.19791666667	0.000218988549377
217	4.66435185185	8.23066325664e-05
218	5.33684210526	2.69535688297e-05
219	5.04557291667	5.48430906233e-05
220	4.76288659794	0.00011123316352
221	5.44329896907	6.71434337879e-05
222	5.12973760933	0.000129310104762
223	4.8253968254	0.000250041564681
224	4.53	0.000482419831185
225	4.243281471	0.000923634183039
226	4.03111739745	0.00160730991501
227	4.70297029703	0.00108284248334
228	5.738	0.000338331548694
229	7.1725	9.46456169809e-05
230	6.68316831683	0.000198230815263
231	6.31188118812	0.000376593921711
232	5.8431372549	0.00077182432987
233	5.38834951456	0.00155958649851
234	4.94711538462	0.00532369576485
235	4.51904761905	0.00954850862495
236	4.10377358491	0.0170001283543
237	3.70093457944	0.0298964587163
238	4.93457943925	0.0113929333784
239	7.40186915888	0.00353208487406
240	6.72897196262	0.00677993699589
241	5.95833333333	0.013620726661
242	5.2962962963	0.0254605810961
243	4.55963302752	0.0824466050344
244	9.11926605505	0.0241105558716
245	7.69090909091	0.0479404360545
246	6.30630630631	0.0937631652755
247	4.96428571429	0.179326921952
248	inf	0.0401794695449
249	inf	0.0914800422675
250	inf	0.202051571617
251	inf	0.448412698413
252	0.0	1.0
253	0.0	0.502917372483
254	0.0	0.253758052971
255	0.0	0.129273279343
256	0.0	0.0655374085926
257	0.23652173913	0.226656375975
258	0.193965517241	0.131294108273
259	0.163614163614	0.0746889202033
260	0.327228327228	0.186305042038
261	0.490842490842	0.350489584451
262	0.422669491525	0.231911569376
263	0.57264957265	0.555162580976
264	0.500941619586	0.393142697931
265	0.443697478992	0.270455849062
266	0.39696969697	0.181284976135
267	0.358126721763	0.118702295053
268	0.454861111111	0.208536272784
269	0.413223140496	0.140843823836
270	0.377634660422	0.0931105384104
271	0.346883468835	0.0603538277027
272	0.416260162602	0.109543824248
273	0.384072580645	0.0729017377144
274	0.448084677419	0.125371749266
275	0.421726755218	0.0854004030402
276	0.398297491039	0.0573172492917
277	0.371368421053	0.0376090835255
278	0.347222222222	0.024284584822
279	0.330687830688	0.0155640089797
280	0.310665712241	0.00974023567835
281	0.29245923913	0.00601574674718
282	0.2802734375	0.00370506103167
