17316	0.000000
25260	0.000000
61147	0.002439
54103	0.017353
54106	0.017353
8529	0.018283
49616	0.026202
33451	0.029315
21576	0.029545
21226	0.031127
46182	0.031127
12511	0.032028
42545	0.032028
43008	0.034545
41326	0.034773
54100	0.039087
7972	0.039399
52584	0.040065
46593	0.040730
61273	0.042763
15885	0.042823
60602	0.043819
27758	0.044811
57818	0.045049
26768	0.045174
49529	0.045174
20388	0.045878
10290	0.045907
13098	0.045907
7677	0.045907
24420	0.046421
7871	0.046526
13628	0.046737
60332	0.046820
61227	0.047410
46852	0.047571
52001	0.047640
10158	0.047974
43171	0.047977
58902	0.048119
16348	0.048147
7971	0.048181
12212	0.048193
57358	0.048193
60898	0.048193
51236	0.048263
8028	0.048263
61422	0.048275
16135	0.048290
55744	0.048373
37700	0.048399
13457	0.048520
27782	0.048520
36912	0.048520
14990	0.048648
43010	0.048764
36821	0.048884
51728	0.049034
61397	0.049191
50364	0.049207
9749	0.049512
7890	0.049518
49140	0.049545
20849	0.049748
14386	0.049834
60584	0.049859
61498	0.049897
10721	0.050305
13536	0.050507
137745	0.050520
16189	0.050546
16238	0.050708
60636	0.050732
39651	0.050806
16719	0.050832
61132	0.050844
14335	0.050849
61289	0.050849
61033	0.050924
61106	0.050924
13937	0.050984
10503	0.050986
11539	0.051077
48520	0.051295
39521	0.051390
16816	0.051415
61185	0.051415
12777	0.051522
60630	0.051526
61150	0.051584
60146	0.051665
60875	0.051665
22438	0.051678
61063	0.051919
50506	0.052024
13402	0.052151
27800	0.052194
61578	0.052268
33124	0.052320
7700	0.052370
60481	0.052410
52394	0.052475
7332	0.052503
60837	0.052598
27257	0.052612
9899	0.052722
13219	0.052787
16484	0.052789
53259	0.052805
61379	0.052874
26742	0.052914
61402	0.052963
8758	0.052966
61552	0.052987
9528	0.053043
60132	0.053068
22048	0.053068
61580	0.053076
37560	0.053144
11590	0.053202
22059	0.053202
8125	0.053281
40579	0.053312
27764	0.053354
27776	0.053354
7703	0.053401
7706	0.053401
8411	0.053463
54098	0.053528
48020	0.053535
34573	0.053560
7152	0.053584
61462	0.053633
24907	0.053696
27640	0.053733
34785	0.053733
61064	0.053808
53930	0.053825
45292	0.053833
60179	0.053836
45148	0.053905
61485	0.053922
52389	0.053996
60246	0.054023
19176	0.054051
61622	0.054113
36637	0.054168
60878	0.054178
9294	0.054205
10244	0.054207
49137	0.054267
57819	0.054320
52003	0.054323
51175	0.054364
10125	0.054396
12478	0.054421
9002	0.054453
61058	0.054584
43001	0.054678
11291	0.054726
39850	0.054765
9005	0.054797
60296	0.054847
43057	0.054883
60243	0.054919
35501	0.055093
16052	0.055124
15799	0.055124
14779	0.055126
22430	0.055146
58859	0.055176
46078	0.055198
24070	0.055217
7226	0.055260
61645	0.055309
52484	0.055315
60498	0.055322
27812	0.055376
10847	0.055496
13220	0.055531
60711	0.055539
61624	0.055547
9983	0.055613
61561	0.055625
58365	0.055637
11270	0.055672
15683	0.055672
52428	0.055674
7695	0.055705
61616	0.055725
27436	0.055728
31268	0.055729
8621	0.055732
43029	0.055741
61534	0.055747
8524	0.055792
19096	0.055871
24142	0.055902
54844	0.055989
53575	0.056026
32815	0.056047
9967	0.056050
8739	0.056079
47473	0.056146
14760	0.056195
22583	0.056200
60288	0.056329
24347	0.056330
60486	0.056355
52424	0.056436
21177	0.056454
35534	0.056478
23148	0.056484
52405	0.056536
61551	0.056552
19010	0.056552
16283	0.056585
58920	0.056587
60709	0.056588
21192	0.056714
17304	0.056718
7694	0.056805
23853	0.056866
25977	0.056866
41796	0.056867
50703	0.056907
26449	0.056917
13979	0.056924
16987	0.056951
41962	0.056951
52324	0.056956
7202	0.056977
7549	0.056992
25026	0.056998
17319	0.057015
18381	0.057056
24639	0.057093
60232	0.057106
39649	0.057127
22308	0.057133
30348	0.057136
53595	0.057149
10820	0.057161
58851	0.057166
22182	0.057177
40235	0.057206
60453	0.057214
68235	0.057265
56385	0.057271
9692	0.057273
13906	0.057284
50618	0.057324
60369	0.057329
11236	0.057334
52334	0.057347
60706	0.057376
8645	0.057389
48088	0.057391
61211	0.057402
31583	0.057457
60857	0.057462
47973	0.057489
60355	0.057493
22406	0.057497
13631	0.057501
14716	0.057540
26262	0.057591
60977	0.057596
29973	0.057597
48518	0.057614
16133	0.057666
45315	0.057703
21345	0.057724
30084	0.057724
60726	0.057738
35029	0.057782
50679	0.057826
46844	0.057838
60596	0.057888
22165	0.057888
14689	0.057919
26749	0.057927
9529	0.057927
48656	0.057940
