gene
CHST10
CHST2
CHSY1
CHTF18
CHTOP
CIB2
CIC
CISH
CIT
CITED1
CKAP2
CKAP2L
CKAP5
CKB
"CKLF,CKLF-CMTM1,CMTM1"
CKS1B
CKS2
CLASP2
CLASRP
CLCN6
CLDN2
CLDND1
CLEC18B
CLEC19A
CLEC3B
CLK2
CLN6
CLNS1A
CLSPN
CMC2
CMTM5
CNDP2
CNGA3
CNIH2
CNKSR2
CNOT10
CNOT3
CNOT6
CNOT6L
CNOT8
CNPY3
CNR1
CNRIP1
CNTFR
CNTLN
CNTN2
CNTNAP2
CNTRL
CNTROB
COBL
COL12A1
COL13A1
COL21A1
COL26A1
COL27A1
COL2A1
COL4A5
COL4A6
COL5A3
COL6A3
COL9A1
COL9A2
COL9A3
COLEC12
COMMD2
COMMD4
COPS3
COQ2
COQ3
CORO1A
CORO2B
COX8A
CPNE2
CPS1
CPSF2
CPSF6
CPSF7
CPXM1
CRB1
CRB2
CREB1
CREBZF
CRIP1
CRIP2
CRISPLD1
CRKL
CRLF1
CROCC
CROCCP2
CRY1
CS
CSE1L
CSRNP1
CSTF2
CSTF2T
CSTF3
CTCF
CTD-2297D10.2
CTDSP2
CTDSPL2
CTH
CTNNAL1
CTNND2
CTPS1
CTPS2
CTSC
CTSK
CTSV
CTTNBP2
CUBN
CWF19L1
CXCR4
CXORF57
CXXC4
CYB5B
CYC1
CYP4F24P
CYP51A1
DAAM1
DAB1
DACT2
DAGLA
DANCR
DARS
DARS2
DAZAP1
DBF4
DBF4B
DBI
DCAF12
DCAF15
DCAF7
DCK
DCLK2
DCLRE1A
DCLRE1B
DCLRE1C
DCP2
DCPS
DCTPP1
DCX
DCXR
DDX1
DDX10
DDX11
DDX12P
DDX17
DDX18
DDX23
DDX39A
DDX46
DDX51
DEK
DENND2A
DEPDC1
DEPDC1B
DEPDC5
DERA
DERL3
DGCR5
DHCR24
DHCR7
DHFR
DHODH
DHRS13
DHTKD1
DHX15
DHX33
DHX40
DHX57
DHX9
DIAPH3
DIO3
DIRAS1
DKC1
DLAT
DLG3
"DLGAP1,LOC102724716"
DLGAP5
DLK1
DLL1
DLL3
DLX1
DLX2
DLX5
DMC1
DMTF1
DNA2
DNAJC22
"DNAJC9,MRPS16"
DNAL1
DNM3
DNMT1
DNMT3B
DOCK10
DOCK11
DOCK4
DOCK7
DOK5
DONSON
DOT1L
DPF1
DPF3
DPH6
DPP6
DPPA4
DPY19L1
DPY19L2
DPY19L2P2
DPY19L3
DPY19L4
DPYSL2
DPYSL5
DRD1
DROSHA
DSCC1
DSN1
DTL
DTYMK
DUS3L
DUT
DVL2
DZIP1L
DZIP3
E2F1
E2F2
E2F5
E2F7
E2F8
EBF1
EBF4
EBP
ECHDC1
ECI1
ECI2
ECSCR
ECT2
EDNRA
EDNRB
EED
EEF1B2
EEF2K
EEPD1
EFCAB11
EFCAB2
EFHC1
EFHC2
EFHD2
EFNA2
EFNB2
EFNB3
EFR3B
EFS
EFTUD2
EGFR
EIF2A
EIF2B5
EIF2S1
EIF3E
EIF3J
EIF3L
EIF4A3
EIF4EBP1
EIF4EBP2
ELAVL1
ELAVL3
ELAVL4
ELF2
ELMO1
ELMO3
ELN
ELOVL2
ELOVL5
ELOVL6
ELP4
ELP6
EME1
EMID1
EMILIN1
EMILIN3
EML4
EMP1
EMP2
EMX2
ENHO
ENO1
ENO3
ENOPH1
ENOSF1
ENOX1
ENPP1
ENSA
ENTPD2
ENY2
EOMES
EP400
EPB41L3
EPHA7
EPHB1
EPHB3
EPS8
EPT1
ERAL1
ERH
ERI1
ERI2
ERI3
ESCO2
ESPL1
ETAA1
ETV1
ETV4
ETV5
EWSR1
EXO1
EXOSC10
EXOSC2
EXOSC3
EXOSC6
EXOSC8
EXOSC9
EYA4
EZH2
EZR
F3
FAAH
FABP5
FABP7
FADS1
FADS2
FAF1
FAIM2
FAM102B
FAM107A
FAM110A
FAM111A
FAM111B
FAM117B
FAM120A
FAM122B
FAM124A
FAM132B
FAM133B
FAM135A
FAM136A
FAM13A
FAM161A
FAM162B
FAM167A
FAM168A
FAM168B
FAM171B
FAM178A
FAM178B
FAM181A
FAM181B
FAM184A
FAM192A
FAM193A
FAM196B
FAM198A
FAM213B
FAM221A
FAM222A
FAM35A
FAM46B
FAM53B
FAM57A
FAM57B
FAM64A
FAM69C
FAM72A
FAM72B
FAM72C
FAM72D
FAM76B
FAM81A
FAM83D
FAM84A
FAM92A1
FAM98B
FANCA
FANCB
FANCC
FANCD2
FANCE
FANCG
FANCI
FANCL
FANCM
FAR1
FAR2
FARSB
FASN
FBF1
FBL
FBLN7
FBN2
FBXL14
FBXO43
FBXO45
FBXO5
FCHO1
FDFT1
FDPS
FEN1
FEZF1
FEZF1-AS1
FEZF2
FGD3
FGD5-AS1
FGFBP3
FGFR2
FGFR3
FGFR4
FH
FHDC1
FIBCD1
FIGN
FIGNL1
FIZ1
FKBP3
FKBP5
FLJ22184
FLJ44342
FLOT1
FLOT2
FLRT3
FLVCR1
FMNL2
FNBP4
FOLR1
FOPNL
FOS
FOXG1
FOXJ1
FOXK2
FOXM1
FOXN2
FOXRED1
FOXRED2
FREM2
FRMD3
FRMD4A
FRMD4B
FRMPD3
FRYL
"FSBP,RAD54B"
FSD1
FSD1L
FTSJ2
FUBP1
FUS
FUT9
"FXN,TJP2"
"FXYD2,FXYD6,FXYD6-FXYD2"
"FYN,LOC102724705"
FZD1
FZD2
FZD3
FZD8
G2E3
G3BP1
G6PD
GAB1
GABBR1
GABRA3
GABRQ
GAD2
GADD45G
GALK1
GALNT16
GANC
GAP43
GAR1
GAREML
GART
GAS1
GAS2L3
GAS7
GATM
GBAS
GCAT
GCHFR
GCNT1
GCSH
GDAP1
GDF10
GDI1
GDI2
GDPD2
GEMIN2
GEMIN4
GEMIN5
GEN1
GFAP
GFRA2
GGCT
GGH
GGT5
GIGYF1
GINS1
GINS2
GINS3
GINS4
"GJA9,MYCBP"
GJC1
GK
GKAP1
GLB1L2
GLCE
GLI2
GLI3
GLIS3
GLMN
GLO1
GLRX5
GLTSCR2
GLUD1
GLUL
GLYATL2
GMFB
GMNN
GMPS
GNAI3
GNAO1
GNB4
GNE
GNG11
GNG2
GNG4
GNPNAT1
GOLGA2P5
GPATCH11
GPATCH4
GPBP1
GPC2
GPC3
GPCPD1
GPD2
GPHN
GPM6A
GPM6B
GPR123
GPR126
GPR137C
GPR156
GPR161
GPR162
GPR19
GPR37L1
GPR56
GPR98
GPRIN1
GPSM2
GPT
GPT2
GRAMD1C
GRAMD4
GRB10
GRIA2
GRIA4
GRIK1
GRIK3
GRK6
GRM3
GRPEL2
GRWD1
GSE1
GSG2
GSTA4
GSTCD
GSTM4
GSTT2B
GSTZ1
GSX2
GTF2H2B
GTF3C5
GTPBP3
GTPBP6
GTSE1
GUCY1B3
GUF1
GULP1
H1FX
H2AFV
H2AFX
H2AFY
H2AFY2
H2AFZ
H3F3A
H3F3AP4
H3F3B
HAAO
HAP1
HAS2
HAT1
HAUS1
HAUS2
"HAUS3,POLN"
HAUS4
HAUS5
HAUS6
HAUS8
HCFC1
HCFC1R1
HCN3
HDAC1
HDAC2
HDAC4
HDAC6
HDC
HDGF
HDHD1
HELLS
HES1
HES5
HES6
HEY1
HEY2
HHIP
HIC2
HIF3A
HINT2
HIP1
HIRA
HIRIP3
HJURP
HLA-DMA
HLA-DRA
HLTF
HMBOX1
HMBS
HMGB1
HMGB2
HMGB3
HMGCR
HMGCS1
HMGN1
HMGN2
HMGN3
HMGXB4
HMMR
HMSD
HN1
HN1L
HNRNPA0
HNRNPA1
HNRNPA1P10
HNRNPA2B1
HNRNPA3
HNRNPAB
HNRNPC
HNRNPD
HNRNPDL
HNRNPF
HNRNPH1
HNRNPH3
HNRNPK
HNRNPL
HNRNPLL
HNRNPM
HNRNPR
HNRNPU
HNRNPU-AS1
HNRNPUL1
HOMER2
HOPX
HP08942
HP1BP3
HPDL
HS6ST1
HS6ST2
HSD17B10
HSD17B2
HSD17B7
HSD17B7P2
HSD17B8
HSDL2
HSPA14
HSPA2
HSPB11
HSPD1
HUNK
HYLS1
ICA1L
ICT1
ID1
ID4
IDH1
IDH2
IDI1
IDO1
IFITM2
IFT122
IFT81
IGDCC3
IGF2BP2
IGFBPL1
IGFLR1
IGLON5
IGSF1
IGSF11
IGSF3
IGSF9
IL11RA
IL33
"IL4I1,NUP62"
ILF2
ILF3
IMMT
IMPA2
IMPDH2
INCENP
ING1
ING3
ING5
INHBB
INSIG1
INSM1
INTS4
INTS7
"IPO11,LRRC70"
IPO5
IPO7
IQCB1
IQCC
IQGAP2
IQGAP3
IRF2BPL
IRX1
ISLR
ISLR2
ITGA10
ITGB3BP
ITPK1
ITPKA
ITPRIPL1
JADE1
JAG1
JAKMIP2
JARID2
JPH1
JRK
KAT2B
KAT6A
KAT7
KBTBD2
KBTBD6
KCNAB3
KCND3
KCNE1L
KCNE3
KCNF1
KCNH2
KCNJ10
KCNJ8
KCNQ2
KCTD15
KCTD17
KCTD3
KCTD6
KDELC2
KDM1A
KDM2B
KDM3B
KDM4D
KHDRBS1
KHK
KHSRP
KIAA0101
KIAA0586
KIAA1009
KIAA1147
KIAA1161
KIAA1279
KIAA1430
KIAA1456
KIAA1524
KIAA1549
KIAA1549L
KIAA1644
KIAA1715
KIAA1731
KIAA1841
KIAA1958
KIAA2022
KIF11
KIF14
KIF15
KIF18A
KIF18B
KIF1B
KIF20A
KIF20B
KIF21A
KIF22
KIF23
KIF24
KIF26A
KIF26B
KIF2A
KIF2C
KIF4A
KIF5C
KIFC1
KLF13
KLF15
KLHDC4
"KLHDC8A,LOC102724743"
KLHDC8B
KLHL15
"KLHL23,PHOSPHO2,PHOSPHO2-KLHL23"
KLHL25
KLHL42
KMT2C
KNSTRN
KNTC1
KPNA2
KPNB1
KRAS
KREMEN1
L2HGDH
LAG3
LAMA1
LAMC3
LAMP5
LAPTM4B
LARP7
LARS2
LBR
LCLAT1
LCMT2
LCORL
LDB2
LDHA
LDHB
LDLR
LDLRAD3
LDOC1L
LECT1
LEFTY2
LETM1
LGALS3
LHFPL3
LHX2
LIFR
LIG1
LIG3
LIMD1
LIMD1-AS1
LIN52
LIN54
LIN7A
LIN9
LINC00052
LINC00263
LINC00341
LINC00403
"LINC00461,MIR9-2"
LINC00641
LINC00674
LINC00707
LINC00909
LINC00925
LINC00928
LINC00943
LINC00982
LINC00997
LINC01102
LINC01114
LINC01158
LIPE
LIPG
LIX1L
LMNB1
LMNB2
LMO1
LMO3
LOC100128885
LOC100132815
LOC100134822
LOC100288637
LOC100288778
LOC100505501
LOC100505710
LOC100506730
LOC100507217
LOC100507520
LOC100996492
LOC100996662
LOC101927248
LOC101927910
LOC101927943
LOC101928307
"LOC101928589,TMEM164"
"LOC101928870,ZNF292"
LOC101928913
"LOC101929571,ZNF639"
LOC102723521
LOC102723602
"LOC102723612,OLIG1"
"LOC102723651,SFMBT1"
LOC102724248
LOC102724436
"LOC102724585,NRSN1"
LOC389332
LOC642846
LOC645321
LOC646719
LOC730101
LOC730102
LOC81691
LONRF1
LPAR1
LPAR2
LPAR4
LPCAT1
LPCAT2
LPIN1
LPL
LPPR1
LPPR4
LRIG1
LRP8
LRR1
LRRC10B
LRRC16A
LRRC16B
LRRC20
LRRC34
LRRC37A4P
LRRC3B
LRRC40
LRRC45
LRRC49
LRRC58
LRRC8B
LRRC8C
LRRC8D
LRRCC1
LRRTM3
LSM14B
LSM2
LSM3
LSM4
LSM5
LSM6
LSM7
LSM8
LSP1
LSS
LTBP4
LTV1
LUC7L3
LY6H
LY6K
LYAR
LYPLA1
LZTS1
MAATS1
MACROD1
MAD2L1
MAD2L2
MAGEF1
MAGI1
MAGI3
MAGOH
MAGOHB
MAL2
MALT1
MAML1
MAMLD1
MANF
MAOB
MAP2K6
MAP3K13
MAP3K14
MAP6
MAPK10
MAPK15
MAPK1IP1L
MAPK4
MAPK8IP1
MAPRE1
MAPRE2
MARCKS
MARCKSL1
MASTL
MAZ
MBD3
MBIP
MBNL3
MBOAT1
MCF2L
MCM10
MCM2
MCM3
MCM4
MCM5
MCM6
MCM7
MCM8
MCMBP
MCRS1
MCUR1
MDC1
MDM4
ME2
MED12L
MED14
MED16
MED22
MED30
MEF2C
MEGF10
MEGF11
MEIS2
MELK
MEPCE
MESDC1
MESP1
METAP2
METTL17
METTL4
METTL7A
MEX3A
MEX3D
MFHAS1
MFSD2A
MFSD8
MGA
MGAT4C
MGAT5B
MID1IP1
MIIP
MIOS
"MIR17,MIR17HG,MIR18A,MIR19A,MIR19B1,MIR20A,MIR92A1"
MIR4697HG
MIR600HG
MIS12
MIS18A
MIS18BP1
MKI67
MLC1
MLH1
MLLT1
MLLT4
MLLT4-AS1
MMAB
MME
MMP16
MMP17
MMS22L
MND1
MNS1
MOB3B
MOXD1
MPC1
MPDU1
MPHOSPH6
MPHOSPH9
MPND
MPP6
MPPED2
MRE11A
MRPL1
MRPL11
MRPL12
MRPL19
MRPL23
MRPL3
MRPL30
MRPL48
MRPS22
MRPS27
MRPS31
MRPS7
MRTO4
MSANTD2
MSH2
"MSH5,SAPCD1"
MSH6
MSI1
MSL1
MSL2
MSMO1
MT1F
MT3
MTBP
MTERF
MTERFD1
MTF2
MTFP1
MTFR2
MTG1
MTHFD1
MTL5
MTMR10
MTMR2
MTMR4
MTMR9LP
MTPAP
MTSS1
MTTP
MTUS1
MTX3
MUM1
MUTYH
MVD
MVK
MXD3
MYB
MYBL2
MYCN
MYEF2
MYH10
MYO10
MYO15B
MYO16
MYO19
MZT1
N4BP2
NAA15
NAA16
NAA40
NAA50
NAALAD2
NAB1
NABP2
NADK2
NAE1
NAP1L1
NAP1L4
NARG2
NARS2
NASP
NAV1
NBPF19
NCALD
NCAN
NCAPD2
NCAPD3
NCAPG
NCAPG2
NCAPH
NCAPH2
NCL
NCOA5
NCR3LG1
NDC1
NDC80
NDOR1
NDP
NDRG2
NDUFA6
NDUFS1
NEDD1
NEDD9
NEIL3
NEK2
NEK4
NELFCD
NELL2
NET1
NETO2
NEURL1B
NFIA
NFIB
NFRKB
NFYA
NFYB
NGDN
NGEF
NHEJ1
NHLRC2
NHP2
NHSL1
NID2
NIF3L1
NIFK
NIN
NINL
NIPBL
NKD1
NKTR
NKX6-2
NLGN3
NMU
NNAT
NNT
NOD1
NOL10
NOL11
NOL12
NOL9
NOLC1
NONO
NOP56
NOP58
NOTCH1
NPAS3
NPAT
NPHP4
NPIPB8
NPM1
NPTX2
NPY
NPY2R
NQO1
NQO2
NR2C2AP
NR2E1
NRARP
NRF1
NRG2
NRG3
NRGN
NRM
NRXN2
NSD1
NSDHL
NSL1
NSMCE4A
NSMF
NT5C
NT5C3A
NT5DC2
NT5M
NUBP1
NUCKS1
NUDC
NUDCD1
NUDCD2
NUDT1
NUDT15
NUDT21
NUDT8
NUF2
NUP107
NUP133
NUP153
NUP155
NUP160
NUP188
NUP205
NUP210
NUP214
NUP35
NUP37
NUP43
NUP50
NUP54
NUP62CL
NUP85
NUP88
NUP93
NUP98
NUPL1
NUSAP1
NXT2
OARD1
OBSCN
OBSL1
ODC1
ODF2
OIP5
OIP5-AS1
OLA1
OLFM1
OLFM2
OLFML1
OLIG2
OPA1
ORC1
ORC2
ORC3
ORC6
OSBPL5
OSBPL6
OSGEPL1
OSTM1-AS1
OTUD3
OTUD6B
OTX2
OXCT1
P2RY1
P2RY6
PA2G4
PAFAH1B3
PAG1
PAICS
PAIP2
PAK4
PALD1
PALM3
PANK1
PANK3
PAPD7
PAQR4
PAQR6
PAQR8
PARK7
PARP1
PARP11
PARP2
PARPBP
PASK
PATZ1
PAX6
PAXBP1
PAXIP1
PAXIP1-AS1
PBK
PBRM1
PBX1
PBX4
PCBD2
PCBP2
PCCB
PCDH17
PCDH18
PCDH19
PCDH20
PCDH8
PCDH9
"PCDHGA1,PCDHGA10,PCDHGA11,PCDHGA12,PCDHGA2,PCDHGA3,PCDHGA4,PCDHGA5,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGA9,PCDHGB1,PCDHGB2,PCDHGB3,PCDHGB4,PCDHGB5,PCDHGB6,PCDHGB7,PCDHGC3,PCDHGC4,PCDHGC5"
PCGF6
PCIF1
PCM1
PCNA
PCNA-AS1
PCNT
PCNXL4
PCOLCE
PCSK6
PCSK9
PCYT1B
PCYT2
PDCL
PDE2A
PDE3A
PDE3B
PDE4B
PDE7A
PDE9A
PDGFD
PDGFRA
PDGFRB
PDHA1
PDIK1L
PDP2
PDS5A
PDS5B
PDXP
PDZD4
PDZRN3
PECR
PEG10
"PEG3,ZIM2"
PELI1
PELI2
PFAS
PFN2
PGAM5
PGAP1
PGBD1
PGD
PHACTR1
PHB2
PHF14
PHF19
PHF2
PHF5A
PHF6
PHGDH
PHIP
PHKA2
PHLDA1
PHLPP1
PHLPP2
PHYHIPL
PI15
PI4K2B
PI4KAP1
PIF1
PIGA
PIGQ
PIGX
PIM1
PIPOX
PIRT
PITPNC1
PJA1
PKI55
PKIA
PKMYT1
PKN2
PKN3
PKNOX2
PKP4
PLA2G3
PLAC9
PLAGL1
PLCE1
PLCH1
PLCL1
PLCXD1
PLD2
PLEKHG1
PLEKHG3
PLEKHG4B
PLK1
PLK4
PLP1
PLXNA4
PM20D2
PMP2
PMP22
PNISR
PNMA2
PNN
PNOC
PNPLA3
PNRC2
POC1A
POC5
PODXL
POGZ
POLA1
POLA2
POLD1
POLD2
POLD3
POLDIP3
POLE
POLE2
POLE3
POLQ
POLR2D
POLR2G
POLR3K
POP1
POU2F1
POU3F2
POU3F3
POU3F4
PPAP2B
PPAT
PPIA
PPIF
PPIH
PPM1G
PPP1CA
PPP1CB
PPP1CC
PPP1R17
PPP1R1B
PPP2CA
PPP2R5A
PPP5C
PPT1
PRC1
PRC1-AS1
PRDM1
PRDM16
PREX1
PREX2
PRIM1
PRIM2
PRKAR2B
PRKCA
PRKD1
PRKD3
PRKDC
PRKRA
PRKRIR
PRMT1
PRMT3
PROB1
PROSC
PROSER1
PRPF3
PRPF38A
PRPF38B
PRPF4
PRPF4B
PRPF8
PRPH
PRPS2
PRPSAP1
PRR11
PRR18
PRRC2A
PRRT1
PRRT2
PRSS33
PRTFDC1
PSAT1
PSD2
PSIP1
PSMA4
PSMC3
PSMC3IP
PSMG1
PSMG3
PSPC1
PSRC1
PTAR1
PTBP1
PTBP2
PTCD3
PTCH1
PTCHD1
PTER
PTGER2
PTGES3
PTGS1
PTMA
PTMS
PTN
PTOV1
PTP4A3
PTPLAD1
PTPN13
PTPN9
PTPRD
PTPRG
PTPRN2
PTPRS
PTPRZ1
PTTG1
PUF60
PURB
PUS7
PWWP2A
PXMP2
PYCRL
QKI
QSER1
QSOX2
QTRTD1
R3HDM1
RAB30-AS1
RAB33A
RAB3B
RAB3GAP2
RAB8A
RAB8B
RABL3
RABL5
RABL6
RACGAP1
RAD1
RAD18
RAD21
RAD51
RAD51AP1
RAD51B
"RAD51D,RFFL"
RAD54L
RADIL
RAE1
RALGAPA2
RALY
RALYL
RAMP1
RAMP2
RAN
RANBP1
RAP1GAP
RAPGEF4
RAPGEF6
RAPGEFL1
RASA3
RASA4B
RASD1
RASL12
RASSF10
RASSF2
RAVER1
RB1
RBBP4
RBBP7
RBBP8
RBL1
RBM10
RBM12B
RBM17
RBM22
RBM25
RBM26
RBM27
RBM28
RBM3
RBM33
RBM39
RBM6
RBMX
RBPMS2
RCBTB2
RCC1
RCC2
RCOR1
RCOR2
RDH11
RDM1
RDX
RECQL4
REEP1
REEP4
RELL1
REPIN1
REPS1
RERE
RFC1
RFC2
RFC3
RFC4
RFC5
RFTN2
RFWD3
RFX3
RFX4
RFXAP
RGCC
RGMA
RGS2
RGS20
RGS6
RHBDL3
RHNO1
RHOB
RHPN2
RIF1
RIMKLB
RIMS3
RIPPLY1
RLBP1
RMI1
RMI2
RNASEH2A
RNASEH2B
RNASEH2C
RND1
RND2
RNF138
RNF144A
RNF145
RNF165
RNF168
RNF180
RNF2
RNF219
RNF4
RNFT2
RNPS1
ROBO1
ROBO2
ROCK2
RP1-104O17.1
RP11-160O5.1
RP11-163N6.2
RP11-416O18.1
RP11-480I12.7
RP11-509J21.1
RP11-909M7.3
RP5-1103G7.4
RPA1
RPA2
RPA3
RPE65
RPL14
RPL22L1
RPL23A
RPL35
RPL39L
RPL7A
RPLP0
RPP30
RPRD1A
RPS15
RPS16
RPS2
RPS20
RPS23
RPS24
RPS3
RPS3A
RPS4X
RPS5
RPS6KA5
RPS7
RPS8
RPS9
RPSA
RPSAP58
RQCD1
RRAGD
RRM1
RRM2
RRP1B
RRP36
RSBN1
RSBN1L
RSL24D1
RSRC1
RSRC2
RTKN2
RTN3
RTN4R
RTTN
RUNX1T1
RUVBL1
RUVBL2
RXRA
S100B
SAAL1
SACM1L
SACS
SAE1
SAFB
SALL1
SALL2
SALL3
SAMD1
SAP25
SAP30BP
SAPCD2
SART3
SASS6
SBK1
SC5D
SCAF4
SCAF8
SCARA3
SCD
SCLT1
SCML2
SCN1A
SCRN1
SCUBE1
SCUBE2
SDC2
SDK1
SEC14L1
SEH1L
SEL1L3
SELENBP1
SEMA4A
SEMA4C
SEMA5A
SEMA5B
SEMA6A
SEMA6B
SEMA6D
SENP7
SEPHS1
SEPSECS
SERBP1
SERINC5
SERPINF1
SESTD1
SET
SETBP1
SETD5
SETDB1
SEZ6
SEZ6L
SF1
SF3A2
SF3A3
SF3B3
SFMBT2
SFPQ
SFR1
SFSWAP
SFXN1
SFXN2
SFXN5
SGCG
SGOL1
SGOL2
SGTA
SH2D3C
SH3BP4
SH3GL1
SHCBP1
SHF
SHFM1
SHISA2
SHISA3
SHMT1
SHMT2
"SHPK,TRPV1"
SHROOM2
SIAH3
SIGMAR1
SIMC1
SIN3A
SIRT1
SIVA1
SIX1
SKA1
SKA2
SKA3
SKIDA1
SKP2
SLAIN1
SLBP
SLC10A4
